,id,value,date,type,event_id,event_type,datetime
18,9638,25.13,2021-02-05T22:17:46.681Z,temperature,2,normal_breathing,2021-02-05 22:17:46.681
19,9746,985.0,2021-02-05T22:17:46.714Z,pressure,2,normal_breathing,2021-02-05 22:17:46.714
20,9637,25.16,2021-02-05T22:17:46.736Z,temperature,2,normal_breathing,2021-02-05 22:17:46.736
21,9745,984.95,2021-02-05T22:17:46.754Z,pressure,2,normal_breathing,2021-02-05 22:17:46.754
22,9636,25.13,2021-02-05T22:17:46.791Z,temperature,2,normal_breathing,2021-02-05 22:17:46.791
23,9744,984.95,2021-02-05T22:17:46.793Z,pressure,2,normal_breathing,2021-02-05 22:17:46.793
24,9743,984.98,2021-02-05T22:17:46.832Z,pressure,2,normal_breathing,2021-02-05 22:17:46.832
25,9635,25.14,2021-02-05T22:17:46.846Z,temperature,2,normal_breathing,2021-02-05 22:17:46.846
26,9742,984.97,2021-02-05T22:17:46.871Z,pressure,2,normal_breathing,2021-02-05 22:17:46.871
27,9634,25.12,2021-02-05T22:17:46.901Z,temperature,2,normal_breathing,2021-02-05 22:17:46.901
28,9741,984.99,2021-02-05T22:17:46.911Z,pressure,2,normal_breathing,2021-02-05 22:17:46.911
29,9740,984.96,2021-02-05T22:17:46.950Z,pressure,2,normal_breathing,2021-02-05 22:17:46.950
30,9633,25.14,2021-02-05T22:17:46.956Z,temperature,2,normal_breathing,2021-02-05 22:17:46.956
31,9739,984.98,2021-02-05T22:17:46.989Z,pressure,2,normal_breathing,2021-02-05 22:17:46.989
32,9632,25.16,2021-02-05T22:17:47.011Z,temperature,2,normal_breathing,2021-02-05 22:17:47.011
33,9738,984.95,2021-02-05T22:17:47.028Z,pressure,2,normal_breathing,2021-02-05 22:17:47.028
34,9631,25.12,2021-02-05T22:17:47.066Z,temperature,2,normal_breathing,2021-02-05 22:17:47.066
35,9737,984.94,2021-02-05T22:17:47.068Z,pressure,2,normal_breathing,2021-02-05 22:17:47.068
36,9736,985.0,2021-02-05T22:17:47.107Z,pressure,2,normal_breathing,2021-02-05 22:17:47.107
37,9630,25.13,2021-02-05T22:17:47.121Z,temperature,2,normal_breathing,2021-02-05 22:17:47.121
38,9735,984.94,2021-02-05T22:17:47.146Z,pressure,2,normal_breathing,2021-02-05 22:17:47.146
39,9629,25.14,2021-02-05T22:17:47.176Z,temperature,2,normal_breathing,2021-02-05 22:17:47.176
40,9734,985.01,2021-02-05T22:17:47.186Z,pressure,2,normal_breathing,2021-02-05 22:17:47.186
41,9733,984.98,2021-02-05T22:17:47.225Z,pressure,2,normal_breathing,2021-02-05 22:17:47.225
42,9628,25.13,2021-02-05T22:17:47.232Z,temperature,2,normal_breathing,2021-02-05 22:17:47.232
43,9732,985.01,2021-02-05T22:17:47.264Z,pressure,2,normal_breathing,2021-02-05 22:17:47.264
44,9627,25.12,2021-02-05T22:17:47.287Z,temperature,2,normal_breathing,2021-02-05 22:17:47.287
45,9731,984.98,2021-02-05T22:17:47.303Z,pressure,2,normal_breathing,2021-02-05 22:17:47.303
46,9626,25.1,2021-02-05T22:17:47.342Z,temperature,2,normal_breathing,2021-02-05 22:17:47.342
47,9730,984.99,2021-02-05T22:17:47.343Z,pressure,2,normal_breathing,2021-02-05 22:17:47.343
48,9729,984.96,2021-02-05T22:17:47.382Z,pressure,2,normal_breathing,2021-02-05 22:17:47.382
49,9625,25.08,2021-02-05T22:17:47.397Z,temperature,2,normal_breathing,2021-02-05 22:17:47.397
50,9728,984.98,2021-02-05T22:17:47.421Z,pressure,2,normal_breathing,2021-02-05 22:17:47.421
51,9624,25.13,2021-02-05T22:17:47.452Z,temperature,2,normal_breathing,2021-02-05 22:17:47.452
52,9727,984.99,2021-02-05T22:17:47.461Z,pressure,2,normal_breathing,2021-02-05 22:17:47.461
53,9726,984.98,2021-02-05T22:17:47.500Z,pressure,2,normal_breathing,2021-02-05 22:17:47.500
54,9623,25.12,2021-02-05T22:17:47.507Z,temperature,2,normal_breathing,2021-02-05 22:17:47.507
55,9725,984.95,2021-02-05T22:17:47.539Z,pressure,2,normal_breathing,2021-02-05 22:17:47.539
56,9622,25.13,2021-02-05T22:17:47.562Z,temperature,2,normal_breathing,2021-02-05 22:17:47.562
57,9724,984.98,2021-02-05T22:17:47.578Z,pressure,2,normal_breathing,2021-02-05 22:17:47.578
58,9621,25.12,2021-02-05T22:17:47.617Z,temperature,2,normal_breathing,2021-02-05 22:17:47.617
59,9723,984.97,2021-02-05T22:17:47.618Z,pressure,2,normal_breathing,2021-02-05 22:17:47.618
60,9722,984.96,2021-02-05T22:17:47.657Z,pressure,2,normal_breathing,2021-02-05 22:17:47.657
61,9620,25.14,2021-02-05T22:17:47.672Z,temperature,2,normal_breathing,2021-02-05 22:17:47.672
62,9721,984.99,2021-02-05T22:17:47.696Z,pressure,2,normal_breathing,2021-02-05 22:17:47.696
63,9619,25.15,2021-02-05T22:17:47.727Z,temperature,2,normal_breathing,2021-02-05 22:17:47.727
64,9720,984.96,2021-02-05T22:17:47.735Z,pressure,2,normal_breathing,2021-02-05 22:17:47.735
65,9719,984.99,2021-02-05T22:17:47.775Z,pressure,2,normal_breathing,2021-02-05 22:17:47.775
66,9618,25.1,2021-02-05T22:17:47.782Z,temperature,2,normal_breathing,2021-02-05 22:17:47.782
67,9718,984.96,2021-02-05T22:17:47.814Z,pressure,2,normal_breathing,2021-02-05 22:17:47.814
68,9617,25.14,2021-02-05T22:17:47.837Z,temperature,2,normal_breathing,2021-02-05 22:17:47.837
69,9717,984.99,2021-02-05T22:17:47.853Z,pressure,2,normal_breathing,2021-02-05 22:17:47.853
70,9616,25.12,2021-02-05T22:17:47.892Z,temperature,2,normal_breathing,2021-02-05 22:17:47.892
71,9716,984.98,2021-02-05T22:17:47.893Z,pressure,2,normal_breathing,2021-02-05 22:17:47.893
72,9715,984.95,2021-02-05T22:17:47.932Z,pressure,2,normal_breathing,2021-02-05 22:17:47.932
73,9615,25.13,2021-02-05T22:17:47.947Z,temperature,2,normal_breathing,2021-02-05 22:17:47.947
74,9714,984.96,2021-02-05T22:17:47.971Z,pressure,2,normal_breathing,2021-02-05 22:17:47.971
75,9614,25.14,2021-02-05T22:17:48.002Z,temperature,2,normal_breathing,2021-02-05 22:17:48.002
76,9713,984.98,2021-02-05T22:17:48.010Z,pressure,2,normal_breathing,2021-02-05 22:17:48.010
77,9712,985.0,2021-02-05T22:17:48.050Z,pressure,2,normal_breathing,2021-02-05 22:17:48.050
78,9613,25.14,2021-02-05T22:17:48.057Z,temperature,2,normal_breathing,2021-02-05 22:17:48.057
79,9711,985.0,2021-02-05T22:17:48.089Z,pressure,2,normal_breathing,2021-02-05 22:17:48.089
80,9612,25.13,2021-02-05T22:17:48.112Z,temperature,2,normal_breathing,2021-02-05 22:17:48.112
81,9710,984.98,2021-02-05T22:17:48.128Z,pressure,2,normal_breathing,2021-02-05 22:17:48.128
82,9611,25.15,2021-02-05T22:17:48.167Z,temperature,2,normal_breathing,2021-02-05 22:17:48.167
83,9709,984.97,2021-02-05T22:17:48.168Z,pressure,2,normal_breathing,2021-02-05 22:17:48.168
84,9708,984.97,2021-02-05T22:17:48.207Z,pressure,2,normal_breathing,2021-02-05 22:17:48.207
85,9610,25.15,2021-02-05T22:17:48.222Z,temperature,2,normal_breathing,2021-02-05 22:17:48.222
86,9707,984.99,2021-02-05T22:17:48.246Z,pressure,2,normal_breathing,2021-02-05 22:17:48.246
87,9609,25.15,2021-02-05T22:17:48.277Z,temperature,2,normal_breathing,2021-02-05 22:17:48.277
88,9706,984.99,2021-02-05T22:17:48.285Z,pressure,2,normal_breathing,2021-02-05 22:17:48.285
89,9705,985.01,2021-02-05T22:17:48.325Z,pressure,2,normal_breathing,2021-02-05 22:17:48.325
90,9608,25.12,2021-02-05T22:17:48.332Z,temperature,2,normal_breathing,2021-02-05 22:17:48.332
91,9704,985.01,2021-02-05T22:17:48.364Z,pressure,2,normal_breathing,2021-02-05 22:17:48.364
92,9607,25.17,2021-02-05T22:17:48.387Z,temperature,2,normal_breathing,2021-02-05 22:17:48.387
93,9703,984.98,2021-02-05T22:17:48.403Z,pressure,2,normal_breathing,2021-02-05 22:17:48.403
94,9606,25.12,2021-02-05T22:17:48.442Z,temperature,2,normal_breathing,2021-02-05 22:17:48.442
95,9702,984.96,2021-02-05T22:17:48.442Z,pressure,2,normal_breathing,2021-02-05 22:17:48.442
96,9701,985.0,2021-02-05T22:17:48.482Z,pressure,2,normal_breathing,2021-02-05 22:17:48.482
97,9605,25.12,2021-02-05T22:17:48.497Z,temperature,2,normal_breathing,2021-02-05 22:17:48.497
98,9700,984.97,2021-02-05T22:17:48.521Z,pressure,2,normal_breathing,2021-02-05 22:17:48.521
99,9604,25.15,2021-02-05T22:17:48.552Z,temperature,2,normal_breathing,2021-02-05 22:17:48.552
100,9699,985.01,2021-02-05T22:17:48.560Z,pressure,2,normal_breathing,2021-02-05 22:17:48.560
101,9698,984.98,2021-02-05T22:17:48.600Z,pressure,2,normal_breathing,2021-02-05 22:17:48.600
102,9603,25.12,2021-02-05T22:17:48.607Z,temperature,2,normal_breathing,2021-02-05 22:17:48.607
103,9697,984.97,2021-02-05T22:17:48.639Z,pressure,2,normal_breathing,2021-02-05 22:17:48.639
104,9602,25.12,2021-02-05T22:17:48.662Z,temperature,2,normal_breathing,2021-02-05 22:17:48.662
105,9696,984.98,2021-02-05T22:17:48.678Z,pressure,2,normal_breathing,2021-02-05 22:17:48.678
106,9601,25.12,2021-02-05T22:17:48.717Z,temperature,2,normal_breathing,2021-02-05 22:17:48.717
107,9695,984.95,2021-02-05T22:17:48.717Z,pressure,2,normal_breathing,2021-02-05 22:17:48.717
108,9694,984.98,2021-02-05T22:17:48.757Z,pressure,2,normal_breathing,2021-02-05 22:17:48.757
109,9600,25.08,2021-02-05T22:17:48.773Z,temperature,2,normal_breathing,2021-02-05 22:17:48.773
110,9693,984.96,2021-02-05T22:17:48.796Z,pressure,2,normal_breathing,2021-02-05 22:17:48.796
111,9599,25.14,2021-02-05T22:17:48.828Z,temperature,2,normal_breathing,2021-02-05 22:17:48.828
112,9692,985.01,2021-02-05T22:17:48.835Z,pressure,2,normal_breathing,2021-02-05 22:17:48.835
113,9691,984.99,2021-02-05T22:17:48.875Z,pressure,2,normal_breathing,2021-02-05 22:17:48.875
114,9598,25.12,2021-02-05T22:17:48.883Z,temperature,2,normal_breathing,2021-02-05 22:17:48.883
115,9690,984.99,2021-02-05T22:17:48.914Z,pressure,2,normal_breathing,2021-02-05 22:17:48.914
116,9597,25.1,2021-02-05T22:17:48.938Z,temperature,2,normal_breathing,2021-02-05 22:17:48.938
117,9689,985.0,2021-02-05T22:17:48.953Z,pressure,2,normal_breathing,2021-02-05 22:17:48.953
118,9688,984.99,2021-02-05T22:17:48.992Z,pressure,2,normal_breathing,2021-02-05 22:17:48.992
119,9596,25.12,2021-02-05T22:17:48.993Z,temperature,2,normal_breathing,2021-02-05 22:17:48.993
120,9687,984.98,2021-02-05T22:17:49.032Z,pressure,2,normal_breathing,2021-02-05 22:17:49.032
121,9595,25.13,2021-02-05T22:17:49.048Z,temperature,2,normal_breathing,2021-02-05 22:17:49.048
122,9686,984.99,2021-02-05T22:17:49.071Z,pressure,2,normal_breathing,2021-02-05 22:17:49.071
123,9594,25.18,2021-02-05T22:17:49.103Z,temperature,2,normal_breathing,2021-02-05 22:17:49.103
124,9685,984.97,2021-02-05T22:17:49.110Z,pressure,2,normal_breathing,2021-02-05 22:17:49.110
125,9684,984.98,2021-02-05T22:17:49.149Z,pressure,2,normal_breathing,2021-02-05 22:17:49.149
126,9593,25.12,2021-02-05T22:17:49.158Z,temperature,2,normal_breathing,2021-02-05 22:17:49.158
127,9683,984.98,2021-02-05T22:17:49.189Z,pressure,2,normal_breathing,2021-02-05 22:17:49.189
128,9592,25.12,2021-02-05T22:17:49.213Z,temperature,2,normal_breathing,2021-02-05 22:17:49.213
129,9682,984.96,2021-02-05T22:17:49.228Z,pressure,2,normal_breathing,2021-02-05 22:17:49.228
130,9681,984.98,2021-02-05T22:17:49.267Z,pressure,2,normal_breathing,2021-02-05 22:17:49.267
131,9591,25.12,2021-02-05T22:17:49.268Z,temperature,2,normal_breathing,2021-02-05 22:17:49.268
132,9680,985.02,2021-02-05T22:17:49.307Z,pressure,2,normal_breathing,2021-02-05 22:17:49.307
133,9590,25.13,2021-02-05T22:17:49.323Z,temperature,2,normal_breathing,2021-02-05 22:17:49.323
134,9679,984.99,2021-02-05T22:17:49.346Z,pressure,2,normal_breathing,2021-02-05 22:17:49.346
135,9589,25.15,2021-02-05T22:17:49.378Z,temperature,2,normal_breathing,2021-02-05 22:17:49.378
136,9678,984.96,2021-02-05T22:17:49.385Z,pressure,2,normal_breathing,2021-02-05 22:17:49.385
137,9677,984.97,2021-02-05T22:17:49.424Z,pressure,2,normal_breathing,2021-02-05 22:17:49.424
138,9588,25.08,2021-02-05T22:17:49.433Z,temperature,2,normal_breathing,2021-02-05 22:17:49.433
139,9676,984.99,2021-02-05T22:17:49.464Z,pressure,2,normal_breathing,2021-02-05 22:17:49.464
140,9587,25.12,2021-02-05T22:17:49.488Z,temperature,2,normal_breathing,2021-02-05 22:17:49.488
141,9675,984.98,2021-02-05T22:17:49.503Z,pressure,2,normal_breathing,2021-02-05 22:17:49.503
142,9674,985.01,2021-02-05T22:17:49.542Z,pressure,2,normal_breathing,2021-02-05 22:17:49.542
143,9586,25.15,2021-02-05T22:17:49.543Z,temperature,2,normal_breathing,2021-02-05 22:17:49.543
144,9673,985.0,2021-02-05T22:17:49.582Z,pressure,2,normal_breathing,2021-02-05 22:17:49.582
145,9585,25.14,2021-02-05T22:17:49.598Z,temperature,2,normal_breathing,2021-02-05 22:17:49.598
146,9672,984.99,2021-02-05T22:17:49.621Z,pressure,2,normal_breathing,2021-02-05 22:17:49.621
147,9584,25.15,2021-02-05T22:17:49.653Z,temperature,2,normal_breathing,2021-02-05 22:17:49.653
148,9671,984.95,2021-02-05T22:17:49.660Z,pressure,2,normal_breathing,2021-02-05 22:17:49.660
149,9670,984.98,2021-02-05T22:17:49.699Z,pressure,2,normal_breathing,2021-02-05 22:17:49.699
150,9583,25.18,2021-02-05T22:17:49.708Z,temperature,2,normal_breathing,2021-02-05 22:17:49.708
151,9669,985.01,2021-02-05T22:17:49.739Z,pressure,2,normal_breathing,2021-02-05 22:17:49.739
152,9582,25.13,2021-02-05T22:17:49.763Z,temperature,2,normal_breathing,2021-02-05 22:17:49.763
153,9860,984.98,2021-02-05T22:17:49.787Z,pressure,2,normal_breathing,2021-02-05 22:17:49.787
154,9581,25.14,2021-02-05T22:17:49.818Z,temperature,2,normal_breathing,2021-02-05 22:17:49.818
155,9859,984.98,2021-02-05T22:17:49.826Z,pressure,2,normal_breathing,2021-02-05 22:17:49.826
156,9858,984.96,2021-02-05T22:17:49.866Z,pressure,2,normal_breathing,2021-02-05 22:17:49.866
157,9580,25.14,2021-02-05T22:17:49.873Z,temperature,2,normal_breathing,2021-02-05 22:17:49.873
158,9857,985.0,2021-02-05T22:17:49.905Z,pressure,2,normal_breathing,2021-02-05 22:17:49.905
159,9579,25.12,2021-02-05T22:17:49.928Z,temperature,2,normal_breathing,2021-02-05 22:17:49.928
160,9856,984.99,2021-02-05T22:17:49.944Z,pressure,2,normal_breathing,2021-02-05 22:17:49.944
161,9578,25.09,2021-02-05T22:17:49.983Z,temperature,2,normal_breathing,2021-02-05 22:17:49.983
162,9855,984.98,2021-02-05T22:17:49.984Z,pressure,2,normal_breathing,2021-02-05 22:17:49.984
163,9854,985.01,2021-02-05T22:17:50.023Z,pressure,2,normal_breathing,2021-02-05 22:17:50.023
164,9577,25.14,2021-02-05T22:17:50.038Z,temperature,2,normal_breathing,2021-02-05 22:17:50.038
165,9853,985.02,2021-02-05T22:17:50.062Z,pressure,2,normal_breathing,2021-02-05 22:17:50.062
166,9576,25.12,2021-02-05T22:17:50.093Z,temperature,2,normal_breathing,2021-02-05 22:17:50.093
167,9852,985.01,2021-02-05T22:17:50.101Z,pressure,2,normal_breathing,2021-02-05 22:17:50.101
168,9851,985.0,2021-02-05T22:17:50.141Z,pressure,2,normal_breathing,2021-02-05 22:17:50.141
169,9575,25.14,2021-02-05T22:17:50.148Z,temperature,2,normal_breathing,2021-02-05 22:17:50.148
170,9850,984.97,2021-02-05T22:17:50.180Z,pressure,2,normal_breathing,2021-02-05 22:17:50.180
171,9574,25.13,2021-02-05T22:17:50.203Z,temperature,2,normal_breathing,2021-02-05 22:17:50.203
172,9849,985.02,2021-02-05T22:17:50.219Z,pressure,2,normal_breathing,2021-02-05 22:17:50.219
173,9573,25.12,2021-02-05T22:17:50.258Z,temperature,2,normal_breathing,2021-02-05 22:17:50.258
174,9848,985.01,2021-02-05T22:17:50.259Z,pressure,2,normal_breathing,2021-02-05 22:17:50.259
175,9847,985.01,2021-02-05T22:17:50.298Z,pressure,2,normal_breathing,2021-02-05 22:17:50.298
176,9572,25.12,2021-02-05T22:17:50.314Z,temperature,2,normal_breathing,2021-02-05 22:17:50.314
177,9846,985.0,2021-02-05T22:17:50.337Z,pressure,2,normal_breathing,2021-02-05 22:17:50.337
178,9571,25.15,2021-02-05T22:17:50.369Z,temperature,2,normal_breathing,2021-02-05 22:17:50.369
179,9845,984.98,2021-02-05T22:17:50.377Z,pressure,2,normal_breathing,2021-02-05 22:17:50.377
180,9844,984.96,2021-02-05T22:17:50.416Z,pressure,2,normal_breathing,2021-02-05 22:17:50.416
181,9570,25.14,2021-02-05T22:17:50.424Z,temperature,2,normal_breathing,2021-02-05 22:17:50.424
182,9843,984.97,2021-02-05T22:17:50.455Z,pressure,2,normal_breathing,2021-02-05 22:17:50.455
183,9569,25.14,2021-02-05T22:17:50.479Z,temperature,2,normal_breathing,2021-02-05 22:17:50.479
184,9842,984.97,2021-02-05T22:17:50.495Z,pressure,2,normal_breathing,2021-02-05 22:17:50.495
185,9960,25.15,2021-02-05T22:17:50.521Z,temperature,2,normal_breathing,2021-02-05 22:17:50.521
186,9841,984.98,2021-02-05T22:17:50.534Z,pressure,2,normal_breathing,2021-02-05 22:17:50.534
187,9840,985.01,2021-02-05T22:17:50.573Z,pressure,2,normal_breathing,2021-02-05 22:17:50.573
188,9959,25.15,2021-02-05T22:17:50.576Z,temperature,2,normal_breathing,2021-02-05 22:17:50.576
189,9839,984.98,2021-02-05T22:17:50.612Z,pressure,2,normal_breathing,2021-02-05 22:17:50.612
190,9958,25.12,2021-02-05T22:17:50.631Z,temperature,2,normal_breathing,2021-02-05 22:17:50.631
191,9838,984.99,2021-02-05T22:17:50.652Z,pressure,2,normal_breathing,2021-02-05 22:17:50.652
192,9957,25.14,2021-02-05T22:17:50.686Z,temperature,2,normal_breathing,2021-02-05 22:17:50.686
193,9837,984.98,2021-02-05T22:17:50.691Z,pressure,2,normal_breathing,2021-02-05 22:17:50.691
194,9836,984.97,2021-02-05T22:17:50.730Z,pressure,2,normal_breathing,2021-02-05 22:17:50.730
195,9956,25.13,2021-02-05T22:17:50.741Z,temperature,2,normal_breathing,2021-02-05 22:17:50.741
196,9835,985.01,2021-02-05T22:17:50.770Z,pressure,2,normal_breathing,2021-02-05 22:17:50.770
197,9955,25.13,2021-02-05T22:17:50.796Z,temperature,2,normal_breathing,2021-02-05 22:17:50.796
198,9834,984.99,2021-02-05T22:17:50.809Z,pressure,2,normal_breathing,2021-02-05 22:17:50.809
199,9833,985.02,2021-02-05T22:17:50.848Z,pressure,2,normal_breathing,2021-02-05 22:17:50.848
200,9954,25.12,2021-02-05T22:17:50.851Z,temperature,2,normal_breathing,2021-02-05 22:17:50.851
201,9832,984.99,2021-02-05T22:17:50.888Z,pressure,2,normal_breathing,2021-02-05 22:17:50.888
202,9953,25.13,2021-02-05T22:17:50.906Z,temperature,2,normal_breathing,2021-02-05 22:17:50.906
203,9831,984.98,2021-02-05T22:17:50.927Z,pressure,2,normal_breathing,2021-02-05 22:17:50.927
204,9952,25.13,2021-02-05T22:17:50.961Z,temperature,2,normal_breathing,2021-02-05 22:17:50.961
205,9830,984.99,2021-02-05T22:17:50.966Z,pressure,2,normal_breathing,2021-02-05 22:17:50.966
206,9829,984.98,2021-02-05T22:17:51.006Z,pressure,2,normal_breathing,2021-02-05 22:17:51.006
207,9951,25.14,2021-02-05T22:17:51.016Z,temperature,2,normal_breathing,2021-02-05 22:17:51.016
208,9828,985.02,2021-02-05T22:17:51.045Z,pressure,2,normal_breathing,2021-02-05 22:17:51.045
209,9950,25.09,2021-02-05T22:17:51.071Z,temperature,2,normal_breathing,2021-02-05 22:17:51.071
210,9827,985.0,2021-02-05T22:17:51.084Z,pressure,2,normal_breathing,2021-02-05 22:17:51.084
211,9826,985.04,2021-02-05T22:17:51.124Z,pressure,2,normal_breathing,2021-02-05 22:17:51.124
212,9949,25.17,2021-02-05T22:17:51.126Z,temperature,2,normal_breathing,2021-02-05 22:17:51.126
213,9825,985.03,2021-02-05T22:17:51.163Z,pressure,2,normal_breathing,2021-02-05 22:17:51.163
214,9948,25.12,2021-02-05T22:17:51.181Z,temperature,2,normal_breathing,2021-02-05 22:17:51.181
215,9824,985.02,2021-02-05T22:17:51.202Z,pressure,2,normal_breathing,2021-02-05 22:17:51.202
216,9947,25.14,2021-02-05T22:17:51.236Z,temperature,2,normal_breathing,2021-02-05 22:17:51.236
217,9823,985.04,2021-02-05T22:17:51.241Z,pressure,2,normal_breathing,2021-02-05 22:17:51.241
218,9822,985.01,2021-02-05T22:17:51.281Z,pressure,2,normal_breathing,2021-02-05 22:17:51.281
219,9946,25.1,2021-02-05T22:17:51.291Z,temperature,2,normal_breathing,2021-02-05 22:17:51.291
220,9821,985.01,2021-02-05T22:17:51.320Z,pressure,2,normal_breathing,2021-02-05 22:17:51.320
221,9945,25.14,2021-02-05T22:17:51.346Z,temperature,2,normal_breathing,2021-02-05 22:17:51.346
222,9820,985.0,2021-02-05T22:17:51.359Z,pressure,2,normal_breathing,2021-02-05 22:17:51.359
223,9819,984.99,2021-02-05T22:17:51.399Z,pressure,2,normal_breathing,2021-02-05 22:17:51.399
224,9944,25.09,2021-02-05T22:17:51.401Z,temperature,2,normal_breathing,2021-02-05 22:17:51.401
225,9818,985.04,2021-02-05T22:17:51.438Z,pressure,2,normal_breathing,2021-02-05 22:17:51.438
226,9943,25.13,2021-02-05T22:17:51.456Z,temperature,2,normal_breathing,2021-02-05 22:17:51.456
227,9817,985.0,2021-02-05T22:17:51.477Z,pressure,2,normal_breathing,2021-02-05 22:17:51.477
228,9942,25.14,2021-02-05T22:17:51.511Z,temperature,2,normal_breathing,2021-02-05 22:17:51.511
229,9816,985.02,2021-02-05T22:17:51.517Z,pressure,2,normal_breathing,2021-02-05 22:17:51.517
230,9815,985.0,2021-02-05T22:17:51.556Z,pressure,2,normal_breathing,2021-02-05 22:17:51.556
231,9941,25.13,2021-02-05T22:17:51.566Z,temperature,2,normal_breathing,2021-02-05 22:17:51.566
232,9814,985.04,2021-02-05T22:17:51.595Z,pressure,2,normal_breathing,2021-02-05 22:17:51.595
233,9940,25.12,2021-02-05T22:17:51.621Z,temperature,2,normal_breathing,2021-02-05 22:17:51.621
234,9813,984.97,2021-02-05T22:17:51.635Z,pressure,2,normal_breathing,2021-02-05 22:17:51.635
235,9812,985.01,2021-02-05T22:17:51.674Z,pressure,2,normal_breathing,2021-02-05 22:17:51.674
236,9939,25.13,2021-02-05T22:17:51.676Z,temperature,2,normal_breathing,2021-02-05 22:17:51.676
237,9811,984.99,2021-02-05T22:17:51.713Z,pressure,2,normal_breathing,2021-02-05 22:17:51.713
238,9938,25.12,2021-02-05T22:17:51.731Z,temperature,2,normal_breathing,2021-02-05 22:17:51.731
239,9810,984.97,2021-02-05T22:17:51.752Z,pressure,2,normal_breathing,2021-02-05 22:17:51.752
240,9937,25.1,2021-02-05T22:17:51.786Z,temperature,2,normal_breathing,2021-02-05 22:17:51.786
241,9809,984.98,2021-02-05T22:17:51.792Z,pressure,2,normal_breathing,2021-02-05 22:17:51.792
242,9808,985.02,2021-02-05T22:17:51.831Z,pressure,2,normal_breathing,2021-02-05 22:17:51.831
243,9936,25.13,2021-02-05T22:17:51.841Z,temperature,2,normal_breathing,2021-02-05 22:17:51.841
244,9807,984.99,2021-02-05T22:17:51.870Z,pressure,2,normal_breathing,2021-02-05 22:17:51.870
245,9935,25.1,2021-02-05T22:17:51.896Z,temperature,2,normal_breathing,2021-02-05 22:17:51.896
246,9806,984.97,2021-02-05T22:17:51.910Z,pressure,2,normal_breathing,2021-02-05 22:17:51.910
247,9805,985.0,2021-02-05T22:17:51.949Z,pressure,2,normal_breathing,2021-02-05 22:17:51.949
248,9934,25.12,2021-02-05T22:17:51.951Z,temperature,2,normal_breathing,2021-02-05 22:17:51.951
249,9804,985.02,2021-02-05T22:17:51.988Z,pressure,2,normal_breathing,2021-02-05 22:17:51.988
250,9933,25.13,2021-02-05T22:17:52.006Z,temperature,2,normal_breathing,2021-02-05 22:17:52.006
251,9803,984.97,2021-02-05T22:17:52.028Z,pressure,2,normal_breathing,2021-02-05 22:17:52.028
252,9932,25.14,2021-02-05T22:17:52.061Z,temperature,2,normal_breathing,2021-02-05 22:17:52.061
253,9802,984.97,2021-02-05T22:17:52.067Z,pressure,2,normal_breathing,2021-02-05 22:17:52.067
254,9801,984.98,2021-02-05T22:17:52.106Z,pressure,2,normal_breathing,2021-02-05 22:17:52.106
255,9931,25.12,2021-02-05T22:17:52.116Z,temperature,2,normal_breathing,2021-02-05 22:17:52.116
256,9800,985.01,2021-02-05T22:17:52.146Z,pressure,2,normal_breathing,2021-02-05 22:17:52.146
257,9930,25.09,2021-02-05T22:17:52.171Z,temperature,2,normal_breathing,2021-02-05 22:17:52.171
