,id,value,date,type,event_id,event_type,frequency,datetime
58,92026,1005.53,2021-02-10T20:53:31.347Z,pressure,10,cough,25.48,2021-02-10 20:53:31.347
59,91901,26.37,2021-02-10T20:53:31.348Z,temperature,10,cough,18.15,2021-02-10 20:53:31.348
60,92025,1005.84,2021-02-10T20:53:31.386Z,pressure,10,cough,25.48,2021-02-10 20:53:31.386
61,91900,26.37,2021-02-10T20:53:31.403Z,temperature,10,cough,18.15,2021-02-10 20:53:31.403
62,92024,1005.86,2021-02-10T20:53:31.425Z,pressure,10,cough,25.48,2021-02-10 20:53:31.425
63,91899,26.4,2021-02-10T20:53:31.458Z,temperature,10,cough,18.15,2021-02-10 20:53:31.458
64,92023,1005.87,2021-02-10T20:53:31.464Z,pressure,10,cough,25.48,2021-02-10 20:53:31.464
65,92022,1005.84,2021-02-10T20:53:31.504Z,pressure,10,cough,25.48,2021-02-10 20:53:31.504
66,91898,26.33,2021-02-10T20:53:31.513Z,temperature,10,cough,18.15,2021-02-10 20:53:31.513
67,92021,1005.78,2021-02-10T20:53:31.543Z,pressure,10,cough,25.48,2021-02-10 20:53:31.543
68,91897,26.34,2021-02-10T20:53:31.568Z,temperature,10,cough,18.15,2021-02-10 20:53:31.568
69,92020,1005.62,2021-02-10T20:53:31.582Z,pressure,10,cough,25.48,2021-02-10 20:53:31.582
70,92019,1010.7,2021-02-10T20:53:31.621Z,pressure,10,cough,25.48,2021-02-10 20:53:31.621
71,91896,26.33,2021-02-10T20:53:31.623Z,temperature,10,cough,18.15,2021-02-10 20:53:31.623
72,92018,1010.87,2021-02-10T20:53:31.661Z,pressure,10,cough,25.48,2021-02-10 20:53:31.661
73,91895,26.32,2021-02-10T20:53:31.678Z,temperature,10,cough,18.15,2021-02-10 20:53:31.678
74,92017,1010.79,2021-02-10T20:53:31.700Z,pressure,10,cough,25.48,2021-02-10 20:53:31.700
75,91894,26.32,2021-02-10T20:53:31.733Z,temperature,10,cough,18.15,2021-02-10 20:53:31.733
76,92016,1010.65,2021-02-10T20:53:31.739Z,pressure,10,cough,25.48,2021-02-10 20:53:31.739
77,92015,1010.39,2021-02-10T20:53:31.778Z,pressure,10,cough,25.48,2021-02-10 20:53:31.778
78,91893,26.31,2021-02-10T20:53:31.788Z,temperature,10,cough,18.15,2021-02-10 20:53:31.788
79,92014,1008.26,2021-02-10T20:53:31.818Z,pressure,10,cough,25.48,2021-02-10 20:53:31.818
80,91892,26.36,2021-02-10T20:53:31.844Z,temperature,10,cough,18.15,2021-02-10 20:53:31.844
81,92013,1006.7,2021-02-10T20:53:31.857Z,pressure,10,cough,25.48,2021-02-10 20:53:31.857
82,92012,1006.38,2021-02-10T20:53:31.896Z,pressure,10,cough,25.48,2021-02-10 20:53:31.896
83,91891,26.34,2021-02-10T20:53:31.899Z,temperature,10,cough,18.15,2021-02-10 20:53:31.899
84,92011,1006.24,2021-02-10T20:53:31.935Z,pressure,10,cough,25.48,2021-02-10 20:53:31.935
85,91890,26.34,2021-02-10T20:53:31.954Z,temperature,10,cough,18.15,2021-02-10 20:53:31.954
86,92010,1009.72,2021-02-10T20:53:31.975Z,pressure,10,cough,25.48,2021-02-10 20:53:31.975
87,91889,26.36,2021-02-10T20:53:32.009Z,temperature,10,cough,18.15,2021-02-10 20:53:32.009
88,92009,1009.88,2021-02-10T20:53:32.014Z,pressure,10,cough,25.48,2021-02-10 20:53:32.014
89,92008,1009.81,2021-02-10T20:53:32.053Z,pressure,10,cough,25.48,2021-02-10 20:53:32.053
90,91888,26.4,2021-02-10T20:53:32.064Z,temperature,10,cough,18.15,2021-02-10 20:53:32.064
91,92007,1009.48,2021-02-10T20:53:32.092Z,pressure,10,cough,25.48,2021-02-10 20:53:32.092
92,91887,26.37,2021-02-10T20:53:32.119Z,temperature,10,cough,18.15,2021-02-10 20:53:32.119
93,92006,1007.57,2021-02-10T20:53:32.132Z,pressure,10,cough,25.48,2021-02-10 20:53:32.132
94,92005,1005.2,2021-02-10T20:53:32.171Z,pressure,10,cough,25.48,2021-02-10 20:53:32.171
95,91886,26.35,2021-02-10T20:53:32.174Z,temperature,10,cough,18.15,2021-02-10 20:53:32.174
96,92004,1003.35,2021-02-10T20:53:32.210Z,pressure,10,cough,25.48,2021-02-10 20:53:32.210
97,91885,26.32,2021-02-10T20:53:32.229Z,temperature,10,cough,18.15,2021-02-10 20:53:32.229
98,92003,1003.35,2021-02-10T20:53:32.249Z,pressure,10,cough,25.48,2021-02-10 20:53:32.249
99,91884,26.37,2021-02-10T20:53:32.284Z,temperature,10,cough,18.15,2021-02-10 20:53:32.284
100,92002,1003.54,2021-02-10T20:53:32.289Z,pressure,10,cough,25.48,2021-02-10 20:53:32.289
101,92001,1003.39,2021-02-10T20:53:32.328Z,pressure,10,cough,25.48,2021-02-10 20:53:32.328
102,91883,26.36,2021-02-10T20:53:32.339Z,temperature,10,cough,18.15,2021-02-10 20:53:32.339
103,92000,1003.25,2021-02-10T20:53:32.367Z,pressure,10,cough,25.48,2021-02-10 20:53:32.367
104,91882,26.36,2021-02-10T20:53:32.395Z,temperature,10,cough,18.15,2021-02-10 20:53:32.395
105,91999,1003.3,2021-02-10T20:53:32.406Z,pressure,10,cough,25.48,2021-02-10 20:53:32.406
106,91998,1003.37,2021-02-10T20:53:32.446Z,pressure,10,cough,25.48,2021-02-10 20:53:32.446
107,91881,26.39,2021-02-10T20:53:32.450Z,temperature,10,cough,18.15,2021-02-10 20:53:32.450
108,91997,1003.32,2021-02-10T20:53:32.485Z,pressure,10,cough,25.48,2021-02-10 20:53:32.485
109,91880,26.34,2021-02-10T20:53:32.505Z,temperature,10,cough,18.15,2021-02-10 20:53:32.505
110,91996,1003.24,2021-02-10T20:53:32.524Z,pressure,10,cough,25.48,2021-02-10 20:53:32.524
111,91879,26.36,2021-02-10T20:53:32.560Z,temperature,10,cough,18.15,2021-02-10 20:53:32.560
112,91995,1003.25,2021-02-10T20:53:32.563Z,pressure,10,cough,25.48,2021-02-10 20:53:32.563
113,91994,1003.43,2021-02-10T20:53:32.602Z,pressure,10,cough,25.48,2021-02-10 20:53:32.602
114,91878,26.41,2021-02-10T20:53:32.615Z,temperature,10,cough,18.15,2021-02-10 20:53:32.615
115,91993,1004.44,2021-02-10T20:53:32.642Z,pressure,10,cough,25.48,2021-02-10 20:53:32.642
116,91877,26.34,2021-02-10T20:53:32.670Z,temperature,10,cough,18.15,2021-02-10 20:53:32.670
117,91992,1005.91,2021-02-10T20:53:32.681Z,pressure,10,cough,25.48,2021-02-10 20:53:32.681
118,91991,1006.0,2021-02-10T20:53:32.720Z,pressure,10,cough,25.48,2021-02-10 20:53:32.720
119,91876,26.35,2021-02-10T20:53:32.725Z,temperature,10,cough,18.15,2021-02-10 20:53:32.725
120,91990,1005.91,2021-02-10T20:53:32.759Z,pressure,10,cough,25.48,2021-02-10 20:53:32.759
121,91875,26.38,2021-02-10T20:53:32.780Z,temperature,10,cough,18.15,2021-02-10 20:53:32.780
