,id,value,date,type,event_id,event_type,datetime
144,23421,28.6,2021-02-09T17:10:10.324Z,temperature,4,normal_breathing,2021-02-09 17:10:10.324
145,23521,1007.56,2021-02-09T17:10:10.346Z,pressure,4,normal_breathing,2021-02-09 17:10:10.346
146,23420,28.59,2021-02-09T17:10:10.379Z,temperature,4,normal_breathing,2021-02-09 17:10:10.379
147,23520,1007.6,2021-02-09T17:10:10.386Z,pressure,4,normal_breathing,2021-02-09 17:10:10.386
148,23519,1007.6,2021-02-09T17:10:10.425Z,pressure,4,normal_breathing,2021-02-09 17:10:10.425
149,23419,28.61,2021-02-09T17:10:10.434Z,temperature,4,normal_breathing,2021-02-09 17:10:10.434
150,23518,1007.56,2021-02-09T17:10:10.464Z,pressure,4,normal_breathing,2021-02-09 17:10:10.464
151,23418,28.6,2021-02-09T17:10:10.489Z,temperature,4,normal_breathing,2021-02-09 17:10:10.489
152,23517,1007.59,2021-02-09T17:10:10.503Z,pressure,4,normal_breathing,2021-02-09 17:10:10.503
153,23516,1007.56,2021-02-09T17:10:10.543Z,pressure,4,normal_breathing,2021-02-09 17:10:10.543
154,23417,28.62,2021-02-09T17:10:10.544Z,temperature,4,normal_breathing,2021-02-09 17:10:10.544
155,23515,1007.55,2021-02-09T17:10:10.582Z,pressure,4,normal_breathing,2021-02-09 17:10:10.582
156,23416,28.58,2021-02-09T17:10:10.599Z,temperature,4,normal_breathing,2021-02-09 17:10:10.599
157,23514,1007.58,2021-02-09T17:10:10.621Z,pressure,4,normal_breathing,2021-02-09 17:10:10.621
158,23415,28.61,2021-02-09T17:10:10.654Z,temperature,4,normal_breathing,2021-02-09 17:10:10.654
159,23513,1007.52,2021-02-09T17:10:10.660Z,pressure,4,normal_breathing,2021-02-09 17:10:10.660
160,23512,1007.57,2021-02-09T17:10:10.700Z,pressure,4,normal_breathing,2021-02-09 17:10:10.700
161,23414,28.62,2021-02-09T17:10:10.709Z,temperature,4,normal_breathing,2021-02-09 17:10:10.709
162,23511,1007.66,2021-02-09T17:10:10.739Z,pressure,4,normal_breathing,2021-02-09 17:10:10.739
163,23413,28.62,2021-02-09T17:10:10.764Z,temperature,4,normal_breathing,2021-02-09 17:10:10.764
164,23510,1007.79,2021-02-09T17:10:10.778Z,pressure,4,normal_breathing,2021-02-09 17:10:10.778
165,23509,1007.87,2021-02-09T17:10:10.817Z,pressure,4,normal_breathing,2021-02-09 17:10:10.817
166,23412,28.63,2021-02-09T17:10:10.819Z,temperature,4,normal_breathing,2021-02-09 17:10:10.819
167,23508,1007.87,2021-02-09T17:10:10.857Z,pressure,4,normal_breathing,2021-02-09 17:10:10.857
168,23411,28.58,2021-02-09T17:10:10.874Z,temperature,4,normal_breathing,2021-02-09 17:10:10.874
169,23507,1007.94,2021-02-09T17:10:10.896Z,pressure,4,normal_breathing,2021-02-09 17:10:10.896
170,23410,28.57,2021-02-09T17:10:10.929Z,temperature,4,normal_breathing,2021-02-09 17:10:10.929
171,23506,1007.89,2021-02-09T17:10:10.935Z,pressure,4,normal_breathing,2021-02-09 17:10:10.935
172,23505,1007.94,2021-02-09T17:10:10.974Z,pressure,4,normal_breathing,2021-02-09 17:10:10.974
173,23409,28.63,2021-02-09T17:10:10.984Z,temperature,4,normal_breathing,2021-02-09 17:10:10.984
174,23504,1007.92,2021-02-09T17:10:11.014Z,pressure,4,normal_breathing,2021-02-09 17:10:11.014
175,23408,28.65,2021-02-09T17:10:11.039Z,temperature,4,normal_breathing,2021-02-09 17:10:11.039
176,23503,1007.91,2021-02-09T17:10:11.053Z,pressure,4,normal_breathing,2021-02-09 17:10:11.053
177,23502,1007.88,2021-02-09T17:10:11.092Z,pressure,4,normal_breathing,2021-02-09 17:10:11.092
178,23407,28.62,2021-02-09T17:10:11.094Z,temperature,4,normal_breathing,2021-02-09 17:10:11.094
179,23501,1007.92,2021-02-09T17:10:11.131Z,pressure,4,normal_breathing,2021-02-09 17:10:11.131
180,23406,28.59,2021-02-09T17:10:11.149Z,temperature,4,normal_breathing,2021-02-09 17:10:11.149
181,23500,1007.91,2021-02-09T17:10:11.171Z,pressure,4,normal_breathing,2021-02-09 17:10:11.171
182,23405,28.63,2021-02-09T17:10:11.204Z,temperature,4,normal_breathing,2021-02-09 17:10:11.204
183,23499,1007.9,2021-02-09T17:10:11.210Z,pressure,4,normal_breathing,2021-02-09 17:10:11.210
184,23498,1007.87,2021-02-09T17:10:11.249Z,pressure,4,normal_breathing,2021-02-09 17:10:11.249
185,23404,28.64,2021-02-09T17:10:11.259Z,temperature,4,normal_breathing,2021-02-09 17:10:11.259
186,23497,1007.84,2021-02-09T17:10:11.288Z,pressure,4,normal_breathing,2021-02-09 17:10:11.288
187,23403,28.59,2021-02-09T17:10:11.314Z,temperature,4,normal_breathing,2021-02-09 17:10:11.314
188,23496,1007.84,2021-02-09T17:10:11.327Z,pressure,4,normal_breathing,2021-02-09 17:10:11.327
189,23495,1007.81,2021-02-09T17:10:11.367Z,pressure,4,normal_breathing,2021-02-09 17:10:11.367
190,23402,28.62,2021-02-09T17:10:11.369Z,temperature,4,normal_breathing,2021-02-09 17:10:11.369
191,23494,1007.85,2021-02-09T17:10:11.406Z,pressure,4,normal_breathing,2021-02-09 17:10:11.406
192,23401,28.6,2021-02-09T17:10:11.424Z,temperature,4,normal_breathing,2021-02-09 17:10:11.424
193,23493,1007.82,2021-02-09T17:10:11.445Z,pressure,4,normal_breathing,2021-02-09 17:10:11.445
194,23400,28.6,2021-02-09T17:10:11.479Z,temperature,4,normal_breathing,2021-02-09 17:10:11.479
195,23492,1007.82,2021-02-09T17:10:11.484Z,pressure,4,normal_breathing,2021-02-09 17:10:11.484
196,23491,1007.78,2021-02-09T17:10:11.524Z,pressure,4,normal_breathing,2021-02-09 17:10:11.524
197,23399,28.63,2021-02-09T17:10:11.534Z,temperature,4,normal_breathing,2021-02-09 17:10:11.534
198,23490,1007.79,2021-02-09T17:10:11.563Z,pressure,4,normal_breathing,2021-02-09 17:10:11.563
199,23398,28.62,2021-02-09T17:10:11.589Z,temperature,4,normal_breathing,2021-02-09 17:10:11.589
200,23489,1007.79,2021-02-09T17:10:11.602Z,pressure,4,normal_breathing,2021-02-09 17:10:11.602
201,23488,1007.75,2021-02-09T17:10:11.641Z,pressure,4,normal_breathing,2021-02-09 17:10:11.641
202,23397,28.61,2021-02-09T17:10:11.644Z,temperature,4,normal_breathing,2021-02-09 17:10:11.644
203,23487,1007.77,2021-02-09T17:10:11.681Z,pressure,4,normal_breathing,2021-02-09 17:10:11.681
204,23396,28.59,2021-02-09T17:10:11.699Z,temperature,4,normal_breathing,2021-02-09 17:10:11.699
205,23486,1007.79,2021-02-09T17:10:11.720Z,pressure,4,normal_breathing,2021-02-09 17:10:11.720
206,23395,28.61,2021-02-09T17:10:11.754Z,temperature,4,normal_breathing,2021-02-09 17:10:11.754
207,23485,1007.77,2021-02-09T17:10:11.759Z,pressure,4,normal_breathing,2021-02-09 17:10:11.759
208,23484,1007.73,2021-02-09T17:10:11.798Z,pressure,4,normal_breathing,2021-02-09 17:10:11.798
209,23394,28.62,2021-02-09T17:10:11.809Z,temperature,4,normal_breathing,2021-02-09 17:10:11.809
210,23483,1007.74,2021-02-09T17:10:11.838Z,pressure,4,normal_breathing,2021-02-09 17:10:11.838
211,23393,28.65,2021-02-09T17:10:11.864Z,temperature,4,normal_breathing,2021-02-09 17:10:11.864
212,23482,1007.77,2021-02-09T17:10:11.877Z,pressure,4,normal_breathing,2021-02-09 17:10:11.877
213,23481,1007.76,2021-02-09T17:10:11.916Z,pressure,4,normal_breathing,2021-02-09 17:10:11.916
214,23392,28.61,2021-02-09T17:10:11.919Z,temperature,4,normal_breathing,2021-02-09 17:10:11.919
215,23480,1007.74,2021-02-09T17:10:11.955Z,pressure,4,normal_breathing,2021-02-09 17:10:11.955
216,23391,28.63,2021-02-09T17:10:11.974Z,temperature,4,normal_breathing,2021-02-09 17:10:11.974
217,23479,1007.77,2021-02-09T17:10:11.995Z,pressure,4,normal_breathing,2021-02-09 17:10:11.995
218,23390,28.65,2021-02-09T17:10:12.029Z,temperature,4,normal_breathing,2021-02-09 17:10:12.029
219,23478,1007.74,2021-02-09T17:10:12.034Z,pressure,4,normal_breathing,2021-02-09 17:10:12.034
220,23477,1007.73,2021-02-09T17:10:12.073Z,pressure,4,normal_breathing,2021-02-09 17:10:12.073
221,23389,28.63,2021-02-09T17:10:12.084Z,temperature,4,normal_breathing,2021-02-09 17:10:12.084
222,23476,1007.71,2021-02-09T17:10:12.112Z,pressure,4,normal_breathing,2021-02-09 17:10:12.112
223,23388,28.63,2021-02-09T17:10:12.139Z,temperature,4,normal_breathing,2021-02-09 17:10:12.139
224,23475,1007.7,2021-02-09T17:10:12.152Z,pressure,4,normal_breathing,2021-02-09 17:10:12.152
225,23474,1007.69,2021-02-09T17:10:12.191Z,pressure,4,normal_breathing,2021-02-09 17:10:12.191
226,23387,28.59,2021-02-09T17:10:12.194Z,temperature,4,normal_breathing,2021-02-09 17:10:12.194
227,23473,1007.68,2021-02-09T17:10:12.230Z,pressure,4,normal_breathing,2021-02-09 17:10:12.230
228,23386,28.63,2021-02-09T17:10:12.249Z,temperature,4,normal_breathing,2021-02-09 17:10:12.249
229,23472,1007.69,2021-02-09T17:10:12.269Z,pressure,4,normal_breathing,2021-02-09 17:10:12.269
230,23385,28.62,2021-02-09T17:10:12.304Z,temperature,4,normal_breathing,2021-02-09 17:10:12.304
231,23471,1007.7,2021-02-09T17:10:12.309Z,pressure,4,normal_breathing,2021-02-09 17:10:12.309
232,23470,1007.73,2021-02-09T17:10:12.348Z,pressure,4,normal_breathing,2021-02-09 17:10:12.348
233,23384,28.62,2021-02-09T17:10:12.359Z,temperature,4,normal_breathing,2021-02-09 17:10:12.359
234,23469,1007.7,2021-02-09T17:10:12.387Z,pressure,4,normal_breathing,2021-02-09 17:10:12.387
235,23383,28.64,2021-02-09T17:10:12.414Z,temperature,4,normal_breathing,2021-02-09 17:10:12.414
236,23468,1007.7,2021-02-09T17:10:12.426Z,pressure,4,normal_breathing,2021-02-09 17:10:12.426
237,23467,1007.7,2021-02-09T17:10:12.466Z,pressure,4,normal_breathing,2021-02-09 17:10:12.466
238,23382,28.64,2021-02-09T17:10:12.469Z,temperature,4,normal_breathing,2021-02-09 17:10:12.469
239,23466,1007.68,2021-02-09T17:10:12.505Z,pressure,4,normal_breathing,2021-02-09 17:10:12.505
240,23381,28.64,2021-02-09T17:10:12.524Z,temperature,4,normal_breathing,2021-02-09 17:10:12.524
241,23465,1007.69,2021-02-09T17:10:12.544Z,pressure,4,normal_breathing,2021-02-09 17:10:12.544
242,23380,28.72,2021-02-09T17:10:12.579Z,temperature,4,normal_breathing,2021-02-09 17:10:12.579
243,23464,1007.66,2021-02-09T17:10:12.583Z,pressure,4,normal_breathing,2021-02-09 17:10:12.583
244,23463,1007.69,2021-02-09T17:10:12.623Z,pressure,4,normal_breathing,2021-02-09 17:10:12.623
245,23379,28.69,2021-02-09T17:10:12.634Z,temperature,4,normal_breathing,2021-02-09 17:10:12.634
246,23462,1007.66,2021-02-09T17:10:12.662Z,pressure,4,normal_breathing,2021-02-09 17:10:12.662
247,23378,28.7,2021-02-09T17:10:12.689Z,temperature,4,normal_breathing,2021-02-09 17:10:12.689
248,23461,1007.66,2021-02-09T17:10:12.701Z,pressure,4,normal_breathing,2021-02-09 17:10:12.701
249,23460,1007.67,2021-02-09T17:10:12.740Z,pressure,4,normal_breathing,2021-02-09 17:10:12.740
250,23377,28.79,2021-02-09T17:10:12.744Z,temperature,4,normal_breathing,2021-02-09 17:10:12.744
251,23459,1007.65,2021-02-09T17:10:12.780Z,pressure,4,normal_breathing,2021-02-09 17:10:12.780
252,23376,28.77,2021-02-09T17:10:12.799Z,temperature,4,normal_breathing,2021-02-09 17:10:12.799
253,23458,1007.65,2021-02-09T17:10:12.819Z,pressure,4,normal_breathing,2021-02-09 17:10:12.819
254,23375,28.83,2021-02-09T17:10:12.854Z,temperature,4,normal_breathing,2021-02-09 17:10:12.854
