,id,value,date,type,event_id,event_type,frequency,datetime
55,462,1007.7,2021-02-10T15:11:19.022Z,pressure,1,normal_breathing,25.44,2021-02-10 15:11:19.022
56,461,1007.71,2021-02-10T15:11:19.061Z,pressure,1,normal_breathing,25.44,2021-02-10 15:11:19.061
57,326,27.39,2021-02-10T15:11:19.070Z,temperature,1,normal_breathing,18.18,2021-02-10 15:11:19.070
58,460,1007.68,2021-02-10T15:11:19.101Z,pressure,1,normal_breathing,25.44,2021-02-10 15:11:19.101
59,325,27.43,2021-02-10T15:11:19.125Z,temperature,1,normal_breathing,18.18,2021-02-10 15:11:19.125
60,459,1007.66,2021-02-10T15:11:19.140Z,pressure,1,normal_breathing,25.44,2021-02-10 15:11:19.140
61,458,1007.65,2021-02-10T15:11:19.179Z,pressure,1,normal_breathing,25.44,2021-02-10 15:11:19.179
62,324,27.51,2021-02-10T15:11:19.180Z,temperature,1,normal_breathing,18.18,2021-02-10 15:11:19.180
63,457,1007.67,2021-02-10T15:11:19.219Z,pressure,1,normal_breathing,25.44,2021-02-10 15:11:19.219
64,323,27.56,2021-02-10T15:11:19.235Z,temperature,1,normal_breathing,18.18,2021-02-10 15:11:19.235
65,456,1007.67,2021-02-10T15:11:19.258Z,pressure,1,normal_breathing,25.44,2021-02-10 15:11:19.258
66,322,27.61,2021-02-10T15:11:19.290Z,temperature,1,normal_breathing,18.18,2021-02-10 15:11:19.290
67,455,1007.61,2021-02-10T15:11:19.297Z,pressure,1,normal_breathing,25.44,2021-02-10 15:11:19.297
68,454,1007.65,2021-02-10T15:11:19.336Z,pressure,1,normal_breathing,25.44,2021-02-10 15:11:19.336
69,321,27.61,2021-02-10T15:11:19.345Z,temperature,1,normal_breathing,18.18,2021-02-10 15:11:19.345
70,453,1007.58,2021-02-10T15:11:19.376Z,pressure,1,normal_breathing,25.44,2021-02-10 15:11:19.376
71,320,27.68,2021-02-10T15:11:19.400Z,temperature,1,normal_breathing,18.18,2021-02-10 15:11:19.400
72,452,1007.64,2021-02-10T15:11:19.415Z,pressure,1,normal_breathing,25.44,2021-02-10 15:11:19.415
73,451,1007.65,2021-02-10T15:11:19.454Z,pressure,1,normal_breathing,25.44,2021-02-10 15:11:19.454
74,319,27.74,2021-02-10T15:11:19.455Z,temperature,1,normal_breathing,18.18,2021-02-10 15:11:19.455
