,id,value,date,type,event_id,event_type,frequency,start_time
57,326,27.39,2021-02-10 15:11:19.070,temperature,1,normal_breathing,18.18,2021-02-10 15:11:20.885
58,460,1007.68,2021-02-10 15:11:19.101,pressure,1,normal_breathing,25.44,2021-02-10 15:11:21.734
59,325,27.43,2021-02-10 15:11:19.125,temperature,1,normal_breathing,18.18,2021-02-10 15:11:20.885
60,459,1007.66,2021-02-10 15:11:19.140,pressure,1,normal_breathing,25.44,2021-02-10 15:11:21.734
61,458,1007.65,2021-02-10 15:11:19.179,pressure,1,normal_breathing,25.44,2021-02-10 15:11:21.734
62,324,27.51,2021-02-10 15:11:19.180,temperature,1,normal_breathing,18.18,2021-02-10 15:11:20.885
63,457,1007.67,2021-02-10 15:11:19.219,pressure,1,normal_breathing,25.44,2021-02-10 15:11:21.734
64,323,27.56,2021-02-10 15:11:19.235,temperature,1,normal_breathing,18.18,2021-02-10 15:11:20.885
65,456,1007.67,2021-02-10 15:11:19.258,pressure,1,normal_breathing,25.44,2021-02-10 15:11:21.734
66,322,27.61,2021-02-10 15:11:19.290,temperature,1,normal_breathing,18.18,2021-02-10 15:11:20.885
67,455,1007.61,2021-02-10 15:11:19.297,pressure,1,normal_breathing,25.44,2021-02-10 15:11:21.734
68,454,1007.65,2021-02-10 15:11:19.336,pressure,1,normal_breathing,25.44,2021-02-10 15:11:21.734
69,321,27.61,2021-02-10 15:11:19.345,temperature,1,normal_breathing,18.18,2021-02-10 15:11:20.885
70,453,1007.58,2021-02-10 15:11:19.376,pressure,1,normal_breathing,25.44,2021-02-10 15:11:21.734
71,320,27.68,2021-02-10 15:11:19.400,temperature,1,normal_breathing,18.18,2021-02-10 15:11:20.885
72,452,1007.64,2021-02-10 15:11:19.415,pressure,1,normal_breathing,25.44,2021-02-10 15:11:21.734
73,451,1007.65,2021-02-10 15:11:19.454,pressure,1,normal_breathing,25.44,2021-02-10 15:11:21.734
74,319,27.74,2021-02-10 15:11:19.455,temperature,1,normal_breathing,18.18,2021-02-10 15:11:20.885
75,450,1007.61,2021-02-10 15:11:19.494,pressure,1,normal_breathing,25.44,2021-02-10 15:11:21.734
76,318,27.75,2021-02-10 15:11:19.510,temperature,1,normal_breathing,18.18,2021-02-10 15:11:20.885
77,449,1007.59,2021-02-10 15:11:19.533,pressure,1,normal_breathing,25.44,2021-02-10 15:11:21.734
78,317,27.79,2021-02-10 15:11:19.565,temperature,1,normal_breathing,18.18,2021-02-10 15:11:20.885
79,448,1007.61,2021-02-10 15:11:19.572,pressure,1,normal_breathing,25.44,2021-02-10 15:11:21.734
80,447,1007.59,2021-02-10 15:11:19.612,pressure,1,normal_breathing,25.44,2021-02-10 15:11:21.734
81,316,27.88,2021-02-10 15:11:19.620,temperature,1,normal_breathing,18.18,2021-02-10 15:11:20.885
82,446,1007.57,2021-02-10 15:11:19.651,pressure,1,normal_breathing,25.44,2021-02-10 15:11:21.734
83,315,27.91,2021-02-10 15:11:19.675,temperature,1,normal_breathing,18.18,2021-02-10 15:11:20.885
84,445,1007.61,2021-02-10 15:11:19.690,pressure,1,normal_breathing,25.44,2021-02-10 15:11:21.734
85,314,27.98,2021-02-10 15:11:19.730,temperature,1,normal_breathing,18.18,2021-02-10 15:11:20.885
86,444,1007.61,2021-02-10 15:11:19.730,pressure,1,normal_breathing,25.44,2021-02-10 15:11:21.734
87,443,1007.61,2021-02-10 15:11:19.769,pressure,1,normal_breathing,25.44,2021-02-10 15:11:21.734
88,313,28.05,2021-02-10 15:11:19.785,temperature,1,normal_breathing,18.18,2021-02-10 15:11:20.885
89,442,1007.6,2021-02-10 15:11:19.808,pressure,1,normal_breathing,25.44,2021-02-10 15:11:21.734
90,312,28.04,2021-02-10 15:11:19.840,temperature,1,normal_breathing,18.18,2021-02-10 15:11:20.885
91,441,1007.62,2021-02-10 15:11:19.847,pressure,1,normal_breathing,25.44,2021-02-10 15:11:21.734
92,440,1007.64,2021-02-10 15:11:19.887,pressure,1,normal_breathing,25.44,2021-02-10 15:11:21.734
