,id,value,date,type,event_id,event_type,frequency,start_time
58,15114,22.05,2021-02-10 16:24:59.401,temperature,2,mask_off,18.18,2021-02-10 16:25:03.856
59,14970,1007.16,2021-02-10 16:24:59.426,pressure,2,mask_off,25.4,2021-02-10 16:25:00.725
60,15113,22.03,2021-02-10 16:24:59.456,temperature,2,mask_off,18.18,2021-02-10 16:25:03.856
61,14969,1007.14,2021-02-10 16:24:59.465,pressure,2,mask_off,25.4,2021-02-10 16:25:00.725
62,14968,1007.13,2021-02-10 16:24:59.505,pressure,2,mask_off,25.4,2021-02-10 16:25:00.725
63,15112,22.04,2021-02-10 16:24:59.511,temperature,2,mask_off,18.18,2021-02-10 16:25:03.856
64,14967,1007.14,2021-02-10 16:24:59.544,pressure,2,mask_off,25.4,2021-02-10 16:25:00.725
65,15111,22.02,2021-02-10 16:24:59.566,temperature,2,mask_off,18.18,2021-02-10 16:25:03.856
66,14966,1007.14,2021-02-10 16:24:59.583,pressure,2,mask_off,25.4,2021-02-10 16:25:00.725
67,15110,22.02,2021-02-10 16:24:59.621,temperature,2,mask_off,18.18,2021-02-10 16:25:03.856
68,14965,1007.12,2021-02-10 16:24:59.623,pressure,2,mask_off,25.4,2021-02-10 16:25:00.725
69,14964,1007.14,2021-02-10 16:24:59.662,pressure,2,mask_off,25.4,2021-02-10 16:25:00.725
70,15109,21.99,2021-02-10 16:24:59.676,temperature,2,mask_off,18.18,2021-02-10 16:25:03.856
71,14963,1007.12,2021-02-10 16:24:59.702,pressure,2,mask_off,25.4,2021-02-10 16:25:00.725
72,15108,22.04,2021-02-10 16:24:59.731,temperature,2,mask_off,18.18,2021-02-10 16:25:03.856
73,14962,1007.15,2021-02-10 16:24:59.741,pressure,2,mask_off,25.4,2021-02-10 16:25:00.725
74,14961,1007.13,2021-02-10 16:24:59.780,pressure,2,mask_off,25.4,2021-02-10 16:25:00.725
75,15107,21.99,2021-02-10 16:24:59.786,temperature,2,mask_off,18.18,2021-02-10 16:25:03.856
76,14960,1007.1,2021-02-10 16:24:59.820,pressure,2,mask_off,25.4,2021-02-10 16:25:00.725
77,15106,22.01,2021-02-10 16:24:59.841,temperature,2,mask_off,18.18,2021-02-10 16:25:03.856
