,id,value,date,type,event_id,event_type,frequency,start_time
60,77406,1006.83,2021-02-10 18:34:40.194,pressure,9,talking,25.48,2021-02-10 18:34:43.530
61,77266,27.27,2021-02-10 18:34:40.212,temperature,9,talking,18.12,2021-02-10 18:34:42.695
62,77405,1006.79,2021-02-10 18:34:40.233,pressure,9,talking,25.48,2021-02-10 18:34:43.530
63,77265,27.29,2021-02-10 18:34:40.267,temperature,9,talking,18.12,2021-02-10 18:34:42.695
64,77404,1006.77,2021-02-10 18:34:40.273,pressure,9,talking,25.48,2021-02-10 18:34:43.530
65,77403,1006.81,2021-02-10 18:34:40.312,pressure,9,talking,25.48,2021-02-10 18:34:43.530
66,77264,27.28,2021-02-10 18:34:40.322,temperature,9,talking,18.12,2021-02-10 18:34:42.695
67,77402,1006.76,2021-02-10 18:34:40.351,pressure,9,talking,25.48,2021-02-10 18:34:43.530
68,77263,27.38,2021-02-10 18:34:40.377,temperature,9,talking,18.12,2021-02-10 18:34:42.695
69,77401,1006.77,2021-02-10 18:34:40.390,pressure,9,talking,25.48,2021-02-10 18:34:43.530
70,77400,1006.79,2021-02-10 18:34:40.430,pressure,9,talking,25.48,2021-02-10 18:34:43.530
71,77262,27.41,2021-02-10 18:34:40.432,temperature,9,talking,18.12,2021-02-10 18:34:42.695
72,77399,1006.77,2021-02-10 18:34:40.469,pressure,9,talking,25.48,2021-02-10 18:34:43.530
73,77261,27.45,2021-02-10 18:34:40.488,temperature,9,talking,18.12,2021-02-10 18:34:42.695
74,77398,1006.76,2021-02-10 18:34:40.508,pressure,9,talking,25.48,2021-02-10 18:34:43.530
75,77260,27.47,2021-02-10 18:34:40.543,temperature,9,talking,18.12,2021-02-10 18:34:42.695
76,77397,1006.76,2021-02-10 18:34:40.547,pressure,9,talking,25.48,2021-02-10 18:34:43.530
77,77396,1006.76,2021-02-10 18:34:40.587,pressure,9,talking,25.48,2021-02-10 18:34:43.530
78,77259,27.47,2021-02-10 18:34:40.598,temperature,9,talking,18.12,2021-02-10 18:34:42.695
79,77395,1006.76,2021-02-10 18:34:40.626,pressure,9,talking,25.48,2021-02-10 18:34:43.530
80,77258,27.52,2021-02-10 18:34:40.653,temperature,9,talking,18.12,2021-02-10 18:34:42.695
81,77394,1006.77,2021-02-10 18:34:40.665,pressure,9,talking,25.48,2021-02-10 18:34:43.530
82,77393,1006.76,2021-02-10 18:34:40.704,pressure,9,talking,25.48,2021-02-10 18:34:43.530
83,77257,27.57,2021-02-10 18:34:40.708,temperature,9,talking,18.12,2021-02-10 18:34:42.695
84,77392,1006.77,2021-02-10 18:34:40.744,pressure,9,talking,25.48,2021-02-10 18:34:43.530
85,77256,27.55,2021-02-10 18:34:40.764,temperature,9,talking,18.12,2021-02-10 18:34:42.695
86,77391,1006.7,2021-02-10 18:34:40.783,pressure,9,talking,25.48,2021-02-10 18:34:43.530
87,77255,27.58,2021-02-10 18:34:40.819,temperature,9,talking,18.12,2021-02-10 18:34:42.695
88,77390,1006.71,2021-02-10 18:34:40.822,pressure,9,talking,25.48,2021-02-10 18:34:43.530
