,id,value,date,type,event_id,event_type,frequency
0,158702.0,1006.56,2021-02-12T20:21:59.270Z,pressure,18.0,other,25.44
2,158701.0,1006.59,2021-02-12T20:21:59.309Z,pressure,18.0,other,25.44
3,158700.0,1006.59,2021-02-12T20:21:59.348Z,pressure,18.0,other,25.44
5,158699.0,1006.59,2021-02-12T20:21:59.388Z,pressure,18.0,other,25.44
7,158698.0,1006.56,2021-02-12T20:21:59.427Z,pressure,18.0,other,25.44
9,158697.0,1006.58,2021-02-12T20:21:59.466Z,pressure,18.0,other,25.44
10,158696.0,1006.58,2021-02-12T20:21:59.506Z,pressure,18.0,other,25.44
12,158695.0,1006.59,2021-02-12T20:21:59.545Z,pressure,18.0,other,25.44
14,158694.0,1006.56,2021-02-12T20:21:59.584Z,pressure,18.0,other,25.44
15,158693.0,1006.6,2021-02-12T20:21:59.624Z,pressure,18.0,other,25.44
17,158692.0,1006.57,2021-02-12T20:21:59.663Z,pressure,18.0,other,25.44
19,158691.0,1006.59,2021-02-12T20:21:59.702Z,pressure,18.0,other,25.44
21,158690.0,1006.59,2021-02-12T20:21:59.741Z,pressure,18.0,other,25.44
22,158689.0,1006.6,2021-02-12T20:21:59.781Z,pressure,18.0,other,25.44
24,158688.0,1006.59,2021-02-12T20:21:59.820Z,pressure,18.0,other,25.44
26,158687.0,1006.6,2021-02-12T20:21:59.859Z,pressure,18.0,other,25.44
27,158686.0,1006.6,2021-02-12T20:21:59.899Z,pressure,18.0,other,25.44
29,158685.0,1006.57,2021-02-12T20:21:59.938Z,pressure,18.0,other,25.44
31,158684.0,1006.58,2021-02-12T20:21:59.977Z,pressure,18.0,other,25.44
33,158683.0,1006.59,2021-02-12T20:22:00.017Z,pressure,18.0,other,25.44
34,158682.0,1006.59,2021-02-12T20:22:00.056Z,pressure,18.0,other,25.44
36,158681.0,1006.59,2021-02-12T20:22:00.095Z,pressure,18.0,other,25.44
38,158680.0,1006.58,2021-02-12T20:22:00.135Z,pressure,18.0,other,25.44
39,158679.0,1006.6,2021-02-12T20:22:00.174Z,pressure,18.0,other,25.44
41,158678.0,1006.56,2021-02-12T20:22:00.213Z,pressure,18.0,other,25.44
43,158677.0,1006.58,2021-02-12T20:22:00.252Z,pressure,18.0,other,25.44
45,158676.0,1006.57,2021-02-12T20:22:00.292Z,pressure,18.0,other,25.44
46,158675.0,1006.57,2021-02-12T20:22:00.331Z,pressure,18.0,other,25.44
48,158674.0,1006.58,2021-02-12T20:22:00.370Z,pressure,18.0,other,25.44
50,158673.0,1006.6,2021-02-12T20:22:00.410Z,pressure,18.0,other,25.44
51,158672.0,1006.58,2021-02-12T20:22:00.449Z,pressure,18.0,other,25.44
53,158671.0,1006.55,2021-02-12T20:22:00.488Z,pressure,18.0,other,25.44
55,158670.0,1006.6,2021-02-12T20:22:00.528Z,pressure,18.0,other,25.44
57,158669.0,1006.57,2021-02-12T20:22:00.567Z,pressure,18.0,other,25.44
58,158668.0,1006.55,2021-02-12T20:22:00.606Z,pressure,18.0,other,25.44
60,158667.0,1006.56,2021-02-12T20:22:00.646Z,pressure,18.0,other,25.44
62,158666.0,1006.55,2021-02-12T20:22:00.685Z,pressure,18.0,other,25.44
63,158665.0,1006.57,2021-02-12T20:22:00.724Z,pressure,18.0,other,25.44
65,158664.0,1006.56,2021-02-12T20:22:00.763Z,pressure,18.0,other,25.44
67,158663.0,1006.62,2021-02-12T20:22:00.803Z,pressure,18.0,other,25.44
69,158662.0,1006.59,2021-02-12T20:22:00.842Z,pressure,18.0,other,25.44
70,158661.0,1006.58,2021-02-12T20:22:00.881Z,pressure,18.0,other,25.44
72,158660.0,1006.58,2021-02-12T20:22:00.921Z,pressure,18.0,other,25.44
74,158659.0,1006.58,2021-02-12T20:22:00.960Z,pressure,18.0,other,25.44
75,158658.0,1006.6,2021-02-12T20:22:00.999Z,pressure,18.0,other,25.44
77,158657.0,1006.6,2021-02-12T20:22:01.039Z,pressure,18.0,other,25.44
79,158656.0,1006.62,2021-02-12T20:22:01.078Z,pressure,18.0,other,25.44
81,158655.0,1006.58,2021-02-12T20:22:01.117Z,pressure,18.0,other,25.44
82,158654.0,1006.59,2021-02-12T20:22:01.157Z,pressure,18.0,other,25.44
84,158653.0,1006.49,2021-02-12T20:22:01.196Z,pressure,18.0,other,25.44
86,158652.0,1006.59,2021-02-12T20:22:01.235Z,pressure,18.0,other,25.44
87,158651.0,1006.55,2021-02-12T20:22:01.274Z,pressure,18.0,other,25.44
89,158650.0,1006.58,2021-02-12T20:22:01.314Z,pressure,18.0,other,25.44
91,158649.0,1006.6,2021-02-12T20:22:01.353Z,pressure,18.0,other,25.44
93,158648.0,1006.56,2021-02-12T20:22:01.392Z,pressure,18.0,other,25.44
94,158647.0,1006.57,2021-02-12T20:22:01.432Z,pressure,18.0,other,25.44
96,158646.0,1006.58,2021-02-12T20:22:01.471Z,pressure,18.0,other,25.44
98,158645.0,1006.59,2021-02-12T20:22:01.510Z,pressure,18.0,other,25.44
99,158644.0,1006.6,2021-02-12T20:22:01.550Z,pressure,18.0,other,25.44
101,158643.0,1006.62,2021-02-12T20:22:01.589Z,pressure,18.0,other,25.44
103,158642.0,1006.56,2021-02-12T20:22:01.628Z,pressure,18.0,other,25.44
105,158641.0,1006.61,2021-02-12T20:22:01.668Z,pressure,18.0,other,25.44
106,158640.0,1006.59,2021-02-12T20:22:01.707Z,pressure,18.0,other,25.44
108,158639.0,1006.56,2021-02-12T20:22:01.746Z,pressure,18.0,other,25.44
110,158638.0,1006.58,2021-02-12T20:22:01.785Z,pressure,18.0,other,25.44
111,158637.0,1006.57,2021-02-12T20:22:01.825Z,pressure,18.0,other,25.44
113,158636.0,1006.57,2021-02-12T20:22:01.864Z,pressure,18.0,other,25.44
115,158635.0,1006.57,2021-02-12T20:22:01.903Z,pressure,18.0,other,25.44
117,158634.0,1006.61,2021-02-12T20:22:01.943Z,pressure,18.0,other,25.44
118,158633.0,1006.56,2021-02-12T20:22:01.982Z,pressure,18.0,other,25.44
120,158632.0,1006.54,2021-02-12T20:22:02.021Z,pressure,18.0,other,25.44
122,158631.0,1006.56,2021-02-12T20:22:02.061Z,pressure,18.0,other,25.44
123,158630.0,1006.56,2021-02-12T20:22:02.100Z,pressure,18.0,other,25.44
125,158629.0,1006.57,2021-02-12T20:22:02.139Z,pressure,18.0,other,25.44
126,158920.0,1006.58,2021-02-12T20:22:02.139Z,pressure,18.0,other,25.44
128,158919.0,1006.55,2021-02-12T20:22:02.178Z,pressure,18.0,other,25.44
130,158918.0,1006.57,2021-02-12T20:22:02.217Z,pressure,18.0,other,25.44
131,158917.0,1006.59,2021-02-12T20:22:02.257Z,pressure,18.0,other,25.44
133,158916.0,1006.57,2021-02-12T20:22:02.296Z,pressure,18.0,other,25.44
135,158915.0,1006.55,2021-02-12T20:22:02.335Z,pressure,18.0,other,25.44
136,158914.0,1006.58,2021-02-12T20:22:02.374Z,pressure,18.0,other,25.44
138,158913.0,1006.55,2021-02-12T20:22:02.414Z,pressure,18.0,other,25.44
140,158912.0,1006.58,2021-02-12T20:22:02.453Z,pressure,18.0,other,25.44
142,158911.0,1006.58,2021-02-12T20:22:02.492Z,pressure,18.0,other,25.44
143,158910.0,1006.59,2021-02-12T20:22:02.532Z,pressure,18.0,other,25.44
145,158909.0,1006.62,2021-02-12T20:22:02.571Z,pressure,18.0,other,25.44
147,158908.0,1006.54,2021-02-12T20:22:02.610Z,pressure,18.0,other,25.44
149,158907.0,1006.56,2021-02-12T20:22:02.650Z,pressure,18.0,other,25.44
150,158906.0,1006.57,2021-02-12T20:22:02.689Z,pressure,18.0,other,25.44
152,158905.0,1006.55,2021-02-12T20:22:02.728Z,pressure,18.0,other,25.44
154,158904.0,1006.56,2021-02-12T20:22:02.768Z,pressure,18.0,other,25.44
155,158903.0,1006.59,2021-02-12T20:22:02.807Z,pressure,18.0,other,25.44
157,158902.0,1006.59,2021-02-12T20:22:02.846Z,pressure,18.0,other,25.44
159,158901.0,1006.61,2021-02-12T20:22:02.885Z,pressure,18.0,other,25.44
161,158900.0,1006.58,2021-02-12T20:22:02.925Z,pressure,18.0,other,25.44
162,158899.0,1006.56,2021-02-12T20:22:02.964Z,pressure,18.0,other,25.44
164,158898.0,1006.58,2021-02-12T20:22:03.003Z,pressure,18.0,other,25.44
166,158897.0,1006.59,2021-02-12T20:22:03.043Z,pressure,18.0,other,25.44
167,158896.0,1006.6,2021-02-12T20:22:03.082Z,pressure,18.0,other,25.44
169,158895.0,1006.58,2021-02-12T20:22:03.121Z,pressure,18.0,other,25.44
171,158894.0,1006.58,2021-02-12T20:22:03.161Z,pressure,18.0,other,25.44
173,158893.0,1006.59,2021-02-12T20:22:03.200Z,pressure,18.0,other,25.44
174,158892.0,1006.59,2021-02-12T20:22:03.239Z,pressure,18.0,other,25.44
176,158891.0,1006.58,2021-02-12T20:22:03.279Z,pressure,18.0,other,25.44
178,158890.0,1006.56,2021-02-12T20:22:03.318Z,pressure,18.0,other,25.44
179,158889.0,1006.59,2021-02-12T20:22:03.357Z,pressure,18.0,other,25.44
181,158888.0,1006.61,2021-02-12T20:22:03.396Z,pressure,18.0,other,25.44
183,158887.0,1006.56,2021-02-12T20:22:03.436Z,pressure,18.0,other,25.44
185,158886.0,1006.55,2021-02-12T20:22:03.475Z,pressure,18.0,other,25.44
186,158885.0,1006.55,2021-02-12T20:22:03.514Z,pressure,18.0,other,25.44
188,158884.0,1006.59,2021-02-12T20:22:03.554Z,pressure,18.0,other,25.44
190,158883.0,1006.57,2021-02-12T20:22:03.593Z,pressure,18.0,other,25.44
191,158882.0,1006.55,2021-02-12T20:22:03.632Z,pressure,18.0,other,25.44
193,158881.0,1006.59,2021-02-12T20:22:03.672Z,pressure,18.0,other,25.44
195,158880.0,1006.6,2021-02-12T20:22:03.711Z,pressure,18.0,other,25.44
197,158879.0,1006.59,2021-02-12T20:22:03.750Z,pressure,18.0,other,25.44
198,158878.0,1006.6,2021-02-12T20:22:03.790Z,pressure,18.0,other,25.44
200,158877.0,1006.55,2021-02-12T20:22:03.829Z,pressure,18.0,other,25.44
202,158876.0,1006.61,2021-02-12T20:22:03.868Z,pressure,18.0,other,25.44
203,158875.0,1006.58,2021-02-12T20:22:03.907Z,pressure,18.0,other,25.44
205,158874.0,1006.59,2021-02-12T20:22:03.947Z,pressure,18.0,other,25.44
207,158873.0,1006.6,2021-02-12T20:22:03.986Z,pressure,18.0,other,25.44
209,158872.0,1006.62,2021-02-12T20:22:04.025Z,pressure,18.0,other,25.44
210,158871.0,1006.61,2021-02-12T20:22:04.065Z,pressure,18.0,other,25.44
212,158870.0,1006.59,2021-02-12T20:22:04.104Z,pressure,18.0,other,25.44
214,158869.0,1006.59,2021-02-12T20:22:04.143Z,pressure,18.0,other,25.44
215,158868.0,1006.56,2021-02-12T20:22:04.183Z,pressure,18.0,other,25.44
217,158867.0,1006.57,2021-02-12T20:22:04.222Z,pressure,18.0,other,25.44
219,158866.0,1006.58,2021-02-12T20:22:04.261Z,pressure,18.0,other,25.44
221,158865.0,1006.59,2021-02-12T20:22:04.301Z,pressure,18.0,other,25.44
222,158864.0,1006.56,2021-02-12T20:22:04.340Z,pressure,18.0,other,25.44
224,158863.0,1006.6,2021-02-12T20:22:04.379Z,pressure,18.0,other,25.44
226,158862.0,1006.6,2021-02-12T20:22:04.418Z,pressure,18.0,other,25.44
227,158861.0,1006.58,2021-02-12T20:22:04.458Z,pressure,18.0,other,25.44
229,158860.0,1006.59,2021-02-12T20:22:04.497Z,pressure,18.0,other,25.44
231,158859.0,1006.59,2021-02-12T20:22:04.536Z,pressure,18.0,other,25.44
233,158858.0,1006.59,2021-02-12T20:22:04.576Z,pressure,18.0,other,25.44
234,158857.0,1006.56,2021-02-12T20:22:04.615Z,pressure,18.0,other,25.44
236,158856.0,1006.52,2021-02-12T20:22:04.654Z,pressure,18.0,other,25.44
238,158855.0,1006.58,2021-02-12T20:22:04.694Z,pressure,18.0,other,25.44
239,158854.0,1006.57,2021-02-12T20:22:04.733Z,pressure,18.0,other,25.44
241,158853.0,1006.58,2021-02-12T20:22:04.772Z,pressure,18.0,other,25.44
243,158852.0,1006.59,2021-02-12T20:22:04.812Z,pressure,18.0,other,25.44
245,158851.0,1006.55,2021-02-12T20:22:04.851Z,pressure,18.0,other,25.44
246,158850.0,1006.56,2021-02-12T20:22:04.890Z,pressure,18.0,other,25.44
248,158849.0,1006.57,2021-02-12T20:22:04.929Z,pressure,18.0,other,25.44
250,158848.0,1006.57,2021-02-12T20:22:04.969Z,pressure,18.0,other,25.44
251,158847.0,1006.56,2021-02-12T20:22:05.008Z,pressure,18.0,other,25.44
253,158846.0,1006.61,2021-02-12T20:22:05.047Z,pressure,18.0,other,25.44
255,158845.0,1006.59,2021-02-12T20:22:05.087Z,pressure,18.0,other,25.44
257,158844.0,1006.58,2021-02-12T20:22:05.126Z,pressure,18.0,other,25.44
258,158843.0,1006.55,2021-02-12T20:22:05.165Z,pressure,18.0,other,25.44
260,158842.0,1006.58,2021-02-12T20:22:05.205Z,pressure,18.0,other,25.44
262,158841.0,1006.59,2021-02-12T20:22:05.244Z,pressure,18.0,other,25.44
263,158840.0,1006.56,2021-02-12T20:22:05.283Z,pressure,18.0,other,25.44
265,158839.0,1006.56,2021-02-12T20:22:05.323Z,pressure,18.0,other,25.44
267,158838.0,1006.58,2021-02-12T20:22:05.362Z,pressure,18.0,other,25.44
269,158837.0,1006.57,2021-02-12T20:22:05.401Z,pressure,18.0,other,25.44
270,158836.0,1006.58,2021-02-12T20:22:05.440Z,pressure,18.0,other,25.44
272,158835.0,1006.58,2021-02-12T20:22:05.480Z,pressure,18.0,other,25.44
274,158834.0,1006.56,2021-02-12T20:22:05.519Z,pressure,18.0,other,25.44
275,158833.0,1006.56,2021-02-12T20:22:05.558Z,pressure,18.0,other,25.44
277,158832.0,1006.55,2021-02-12T20:22:05.598Z,pressure,18.0,other,25.44
279,158831.0,1006.58,2021-02-12T20:22:05.637Z,pressure,18.0,other,25.44
281,158830.0,1006.55,2021-02-12T20:22:05.676Z,pressure,18.0,other,25.44
282,158829.0,1006.58,2021-02-12T20:22:05.716Z,pressure,18.0,other,25.44
284,158828.0,1006.59,2021-02-12T20:22:05.755Z,pressure,18.0,other,25.44
286,158827.0,1006.57,2021-02-12T20:22:05.794Z,pressure,18.0,other,25.44
288,158826.0,1006.58,2021-02-12T20:22:05.834Z,pressure,18.0,other,25.44
289,158825.0,1006.58,2021-02-12T20:22:05.873Z,pressure,18.0,other,25.44
359,159116.0,1006.57,2021-02-12T20:22:09.657Z,pressure,18.0,other,25.46
360,159212.0,1006.59,2021-02-12T20:22:09.657Z,pressure,18.0,other,25.46
362,159115.0,1006.54,2021-02-12T20:22:09.696Z,pressure,18.0,other,25.46
363,159211.0,1006.54,2021-02-12T20:22:09.696Z,pressure,18.0,other,25.46
364,159114.0,1006.6,2021-02-12T20:22:09.735Z,pressure,18.0,other,25.46
365,159210.0,1006.58,2021-02-12T20:22:09.735Z,pressure,18.0,other,25.46
367,159113.0,1006.57,2021-02-12T20:22:09.774Z,pressure,18.0,other,25.46
368,159209.0,1006.61,2021-02-12T20:22:09.774Z,pressure,18.0,other,25.46
370,159112.0,1006.58,2021-02-12T20:22:09.814Z,pressure,18.0,other,25.46
371,159208.0,1006.59,2021-02-12T20:22:09.814Z,pressure,18.0,other,25.46
373,159111.0,1006.58,2021-02-12T20:22:09.853Z,pressure,18.0,other,25.46
374,159207.0,1006.61,2021-02-12T20:22:09.853Z,pressure,18.0,other,25.46
375,159110.0,1006.57,2021-02-12T20:22:09.892Z,pressure,18.0,other,25.46
376,159206.0,1006.59,2021-02-12T20:22:09.892Z,pressure,18.0,other,25.46
378,159109.0,1006.58,2021-02-12T20:22:09.932Z,pressure,18.0,other,25.46
379,159205.0,1006.52,2021-02-12T20:22:09.932Z,pressure,18.0,other,25.46
381,159108.0,1006.59,2021-02-12T20:22:09.971Z,pressure,18.0,other,25.46
382,159204.0,1006.55,2021-02-12T20:22:09.971Z,pressure,18.0,other,25.46
383,159107.0,1006.56,2021-02-12T20:22:10.010Z,pressure,18.0,other,25.46
384,159203.0,1006.55,2021-02-12T20:22:10.010Z,pressure,18.0,other,25.46
386,159106.0,1006.57,2021-02-12T20:22:10.049Z,pressure,18.0,other,25.46
387,159202.0,1006.58,2021-02-12T20:22:10.049Z,pressure,18.0,other,25.46
389,159105.0,1006.59,2021-02-12T20:22:10.089Z,pressure,18.0,other,25.46
390,159201.0,1006.58,2021-02-12T20:22:10.089Z,pressure,18.0,other,25.46
392,159104.0,1006.57,2021-02-12T20:22:10.128Z,pressure,18.0,other,25.46
393,159200.0,1006.56,2021-02-12T20:22:10.128Z,pressure,18.0,other,25.46
394,159103.0,1006.58,2021-02-12T20:22:10.167Z,pressure,18.0,other,25.46
395,159199.0,1006.56,2021-02-12T20:22:10.167Z,pressure,18.0,other,25.46
397,159102.0,1006.58,2021-02-12T20:22:10.206Z,pressure,18.0,other,25.46
398,159198.0,1006.57,2021-02-12T20:22:10.206Z,pressure,18.0,other,25.46
400,159101.0,1006.56,2021-02-12T20:22:10.246Z,pressure,18.0,other,25.46
401,159197.0,1006.6,2021-02-12T20:22:10.246Z,pressure,18.0,other,25.46
402,159100.0,1006.56,2021-02-12T20:22:10.285Z,pressure,18.0,other,25.46
403,159196.0,1006.57,2021-02-12T20:22:10.285Z,pressure,18.0,other,25.46
405,159099.0,1006.61,2021-02-12T20:22:10.324Z,pressure,18.0,other,25.46
406,159195.0,1006.57,2021-02-12T20:22:10.324Z,pressure,18.0,other,25.46
408,159098.0,1006.57,2021-02-12T20:22:10.364Z,pressure,18.0,other,25.46
409,159194.0,1006.58,2021-02-12T20:22:10.364Z,pressure,18.0,other,25.46
411,159097.0,1006.61,2021-02-12T20:22:10.403Z,pressure,18.0,other,25.46
412,159193.0,1006.58,2021-02-12T20:22:10.403Z,pressure,18.0,other,25.46
413,159096.0,1006.6,2021-02-12T20:22:10.442Z,pressure,18.0,other,25.46
414,159192.0,1006.61,2021-02-12T20:22:10.442Z,pressure,18.0,other,25.46
416,159095.0,1006.57,2021-02-12T20:22:10.481Z,pressure,18.0,other,25.46
417,159191.0,1006.59,2021-02-12T20:22:10.481Z,pressure,18.0,other,25.46
419,159094.0,1006.57,2021-02-12T20:22:10.521Z,pressure,18.0,other,25.46
420,159190.0,1006.57,2021-02-12T20:22:10.521Z,pressure,18.0,other,25.46
421,159093.0,1006.55,2021-02-12T20:22:10.560Z,pressure,18.0,other,25.46
422,159189.0,1006.58,2021-02-12T20:22:10.560Z,pressure,18.0,other,25.46
424,159092.0,1006.57,2021-02-12T20:22:10.599Z,pressure,18.0,other,25.46
425,159188.0,1006.6,2021-02-12T20:22:10.599Z,pressure,18.0,other,25.46
427,159091.0,1006.6,2021-02-12T20:22:10.639Z,pressure,18.0,other,25.46
428,159187.0,1006.6,2021-02-12T20:22:10.639Z,pressure,18.0,other,25.46
430,159090.0,1006.57,2021-02-12T20:22:10.678Z,pressure,18.0,other,25.46
431,159186.0,1006.57,2021-02-12T20:22:10.678Z,pressure,18.0,other,25.46
432,159089.0,1006.57,2021-02-12T20:22:10.717Z,pressure,18.0,other,25.46
433,159185.0,1006.57,2021-02-12T20:22:10.717Z,pressure,18.0,other,25.46
435,159088.0,1006.58,2021-02-12T20:22:10.756Z,pressure,18.0,other,25.46
436,159184.0,1006.58,2021-02-12T20:22:10.756Z,pressure,18.0,other,25.46
438,159087.0,1006.55,2021-02-12T20:22:10.796Z,pressure,18.0,other,25.46
439,159183.0,1006.55,2021-02-12T20:22:10.796Z,pressure,18.0,other,25.46
440,159086.0,1006.6,2021-02-12T20:22:10.835Z,pressure,18.0,other,25.46
441,159182.0,1006.53,2021-02-12T20:22:10.835Z,pressure,18.0,other,25.46
443,159085.0,1006.59,2021-02-12T20:22:10.874Z,pressure,18.0,other,25.46
444,159181.0,1006.6,2021-02-12T20:22:10.874Z,pressure,18.0,other,25.46
446,159084.0,1006.56,2021-02-12T20:22:10.913Z,pressure,18.0,other,25.46
447,159180.0,1006.57,2021-02-12T20:22:10.913Z,pressure,18.0,other,25.46
449,159083.0,1006.57,2021-02-12T20:22:10.953Z,pressure,18.0,other,25.46
450,159179.0,1006.57,2021-02-12T20:22:10.953Z,pressure,18.0,other,25.46
451,159082.0,1006.58,2021-02-12T20:22:10.992Z,pressure,18.0,other,25.46
452,159178.0,1006.58,2021-02-12T20:22:10.992Z,pressure,18.0,other,25.46
454,159081.0,1006.58,2021-02-12T20:22:11.031Z,pressure,18.0,other,25.46
455,159177.0,1006.58,2021-02-12T20:22:11.031Z,pressure,18.0,other,25.46
457,159080.0,1006.57,2021-02-12T20:22:11.071Z,pressure,18.0,other,25.46
458,159176.0,1006.58,2021-02-12T20:22:11.071Z,pressure,18.0,other,25.46
459,159079.0,1006.59,2021-02-12T20:22:11.110Z,pressure,18.0,other,25.46
460,159175.0,1006.55,2021-02-12T20:22:11.110Z,pressure,18.0,other,25.46
462,159078.0,1006.55,2021-02-12T20:22:11.149Z,pressure,18.0,other,25.46
463,159174.0,1006.57,2021-02-12T20:22:11.149Z,pressure,18.0,other,25.46
465,159077.0,1006.59,2021-02-12T20:22:11.188Z,pressure,18.0,other,25.46
466,159173.0,1006.56,2021-02-12T20:22:11.188Z,pressure,18.0,other,25.46
468,159076.0,1006.57,2021-02-12T20:22:11.228Z,pressure,18.0,other,25.46
469,159172.0,1006.58,2021-02-12T20:22:11.228Z,pressure,18.0,other,25.46
470,159075.0,1006.58,2021-02-12T20:22:11.267Z,pressure,18.0,other,25.46
471,159171.0,1006.58,2021-02-12T20:22:11.267Z,pressure,18.0,other,25.46
474,159074.0,1006.53,2021-02-12T20:22:11.306Z,pressure,18.0,other,25.46
475,159170.0,1006.57,2021-02-12T20:22:11.306Z,pressure,18.0,other,25.46
477,159073.0,1006.56,2021-02-12T20:22:11.346Z,pressure,18.0,other,25.46
478,159169.0,1006.56,2021-02-12T20:22:11.346Z,pressure,18.0,other,25.46
479,159072.0,1006.56,2021-02-12T20:22:11.385Z,pressure,18.0,other,25.46
480,159168.0,1006.57,2021-02-12T20:22:11.385Z,pressure,18.0,other,25.46
482,159071.0,1006.6,2021-02-12T20:22:11.424Z,pressure,18.0,other,25.46
483,159167.0,1006.58,2021-02-12T20:22:11.424Z,pressure,18.0,other,25.46
485,159070.0,1006.59,2021-02-12T20:22:11.463Z,pressure,18.0,other,25.46
486,159166.0,1006.6,2021-02-12T20:22:11.463Z,pressure,18.0,other,25.46
487,159069.0,1006.56,2021-02-12T20:22:11.503Z,pressure,18.0,other,25.46
488,159165.0,1006.58,2021-02-12T20:22:11.503Z,pressure,18.0,other,25.46
490,159068.0,1006.55,2021-02-12T20:22:11.542Z,pressure,18.0,other,25.46
491,159164.0,1006.58,2021-02-12T20:22:11.542Z,pressure,18.0,other,25.46
493,159067.0,1006.55,2021-02-12T20:22:11.581Z,pressure,18.0,other,25.46
494,159163.0,1006.6,2021-02-12T20:22:11.581Z,pressure,18.0,other,25.46
495,159066.0,1006.56,2021-02-12T20:22:11.620Z,pressure,18.0,other,25.46
496,159162.0,1006.56,2021-02-12T20:22:11.620Z,pressure,18.0,other,25.46
498,159065.0,1006.56,2021-02-12T20:22:11.660Z,pressure,18.0,other,25.46
499,159161.0,1006.57,2021-02-12T20:22:11.660Z,pressure,18.0,other,25.46
501,159064.0,1006.61,2021-02-12T20:22:11.699Z,pressure,18.0,other,25.46
502,159160.0,1006.55,2021-02-12T20:22:11.699Z,pressure,18.0,other,25.46
504,159063.0,1006.6,2021-02-12T20:22:11.738Z,pressure,18.0,other,25.46
505,159159.0,1006.6,2021-02-12T20:22:11.738Z,pressure,18.0,other,25.46
506,159062.0,1006.55,2021-02-12T20:22:11.778Z,pressure,18.0,other,25.46
507,159158.0,1006.54,2021-02-12T20:22:11.778Z,pressure,18.0,other,25.46
509,159061.0,1006.59,2021-02-12T20:22:11.817Z,pressure,18.0,other,25.46
510,159157.0,1006.58,2021-02-12T20:22:11.817Z,pressure,18.0,other,25.46
512,159060.0,1006.6,2021-02-12T20:22:11.856Z,pressure,18.0,other,25.46
513,159156.0,1006.59,2021-02-12T20:22:11.856Z,pressure,18.0,other,25.46
514,159059.0,1006.57,2021-02-12T20:22:11.895Z,pressure,18.0,other,25.46
515,159155.0,1006.55,2021-02-12T20:22:11.895Z,pressure,18.0,other,25.46
517,159058.0,1006.56,2021-02-12T20:22:11.935Z,pressure,18.0,other,25.46
518,159154.0,1006.6,2021-02-12T20:22:11.935Z,pressure,18.0,other,25.46
520,159057.0,1006.57,2021-02-12T20:22:11.974Z,pressure,18.0,other,25.46
521,159153.0,1006.58,2021-02-12T20:22:11.974Z,pressure,18.0,other,25.46
523,159056.0,1006.6,2021-02-12T20:22:12.013Z,pressure,18.0,other,25.46
524,159152.0,1006.58,2021-02-12T20:22:12.013Z,pressure,18.0,other,25.46
525,159055.0,1006.59,2021-02-12T20:22:12.052Z,pressure,18.0,other,25.46
526,159151.0,1006.55,2021-02-12T20:22:12.052Z,pressure,18.0,other,25.46
528,159054.0,1006.55,2021-02-12T20:22:12.092Z,pressure,18.0,other,25.46
529,159150.0,1006.56,2021-02-12T20:22:12.092Z,pressure,18.0,other,25.46
531,159053.0,1006.58,2021-02-12T20:22:12.131Z,pressure,18.0,other,25.46
532,159149.0,1006.58,2021-02-12T20:22:12.131Z,pressure,18.0,other,25.46
533,159052.0,1006.57,2021-02-12T20:22:12.170Z,pressure,18.0,other,25.46
534,159148.0,1006.56,2021-02-12T20:22:12.170Z,pressure,18.0,other,25.46
536,159051.0,1006.58,2021-02-12T20:22:12.210Z,pressure,18.0,other,25.46
537,159147.0,1006.57,2021-02-12T20:22:12.210Z,pressure,18.0,other,25.46
539,159050.0,1006.55,2021-02-12T20:22:12.249Z,pressure,18.0,other,25.46
540,159146.0,1006.59,2021-02-12T20:22:12.249Z,pressure,18.0,other,25.46
542,159049.0,1006.57,2021-02-12T20:22:12.288Z,pressure,18.0,other,25.46
543,159145.0,1006.57,2021-02-12T20:22:12.288Z,pressure,18.0,other,25.46
544,159048.0,1006.55,2021-02-12T20:22:12.327Z,pressure,18.0,other,25.46
545,159144.0,1006.56,2021-02-12T20:22:12.327Z,pressure,18.0,other,25.46
547,159047.0,1006.56,2021-02-12T20:22:12.367Z,pressure,18.0,other,25.46
548,159143.0,1006.56,2021-02-12T20:22:12.367Z,pressure,18.0,other,25.46
550,159046.0,1006.6,2021-02-12T20:22:12.406Z,pressure,18.0,other,25.46
551,159142.0,1006.58,2021-02-12T20:22:12.406Z,pressure,18.0,other,25.46
552,159045.0,1006.58,2021-02-12T20:22:12.445Z,pressure,18.0,other,25.46
553,159141.0,1006.55,2021-02-12T20:22:12.445Z,pressure,18.0,other,25.46
555,159044.0,1006.63,2021-02-12T20:22:12.485Z,pressure,18.0,other,25.46
556,159140.0,1006.53,2021-02-12T20:22:12.485Z,pressure,18.0,other,25.46
558,159043.0,1006.57,2021-02-12T20:22:12.524Z,pressure,18.0,other,25.46
559,159139.0,1006.56,2021-02-12T20:22:12.524Z,pressure,18.0,other,25.46
561,159042.0,1006.58,2021-02-12T20:22:12.563Z,pressure,18.0,other,25.46
562,159138.0,1006.58,2021-02-12T20:22:12.563Z,pressure,18.0,other,25.46
563,159041.0,1006.58,2021-02-12T20:22:12.602Z,pressure,18.0,other,25.46
564,159137.0,1006.6,2021-02-12T20:22:12.602Z,pressure,18.0,other,25.46
566,159040.0,1006.59,2021-02-12T20:22:12.642Z,pressure,18.0,other,25.46
567,159136.0,1006.58,2021-02-12T20:22:12.642Z,pressure,18.0,other,25.46
569,159039.0,1006.57,2021-02-12T20:22:12.681Z,pressure,18.0,other,25.46
